Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-2942: L-lysine biosynthesis III	f__Coriobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25715e-05	1.49175e-06	2.57458e-06	3.03691e-06	1.63671e-06	3.16218e-06	0	1.49575e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Desulfovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65148e-06	0	0	0	0	0	0	0	0	0	2.91243e-06	4.12068e-06	4.85634e-06	0	0	0	0	0	0	0	0	0	0	0	2.59103e-06	0	0	1.04423e-05	0	0	1.08634e-06	0	2.48886e-06	3.7815e-06	0	1.46743e-06	1.88526e-06	5.33953e-07	2.21046e-06	0	0	0	0	1.55662e-06	1.49701e-06	1.85864e-06	2.13653e-06	1.96115e-06	1.29046e-06	2.77686e-06	0	1.9814e-06	0	0	0	0	0	1.23168e-06	0	0	0	0	0	0	0	0	1.38818e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.90171e-06	0	0	0	0	0	0	4.56116e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20853e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33985e-06	0	2.05656e-06	5.66173e-07	2.15329e-06	4.21845e-06	1.55385e-06	0	0	1.32042e-06	1.46301e-06	0	0	3.60618e-06	0	0	0	2.00613e-06	0	0	0	0	0	4.89356e-07	1.09386e-06	0	0	9.24458e-07	3.53091e-06	9.29587e-07
PWY-2942: L-lysine biosynthesis III	f__Eggerthellaceae	4.16187e-06	3.05247e-06	4.69346e-06	4.25218e-06	2.88479e-06	2.17756e-06	1.5341e-06	5.104e-06	0	0	8.21683e-06	0	9.65789e-06	1.46796e-05	2.41389e-06	4.50845e-06	2.89512e-06	0	1.091483e-05	0	1.53751e-05	0	0	0	0	0	0	0	0	0	2.09223e-06	3.22978e-06	3.84286e-06	2.7758e-05	2.07104e-05	0	0	0	1.7271411e-05	8.79692e-07	1.15708e-06	3.795465e-06	1.20812e-06	1.20436e-06	4.075804e-06	2.43078e-07	4.69085e-05	5.72317e-06	0	0	1.13786e-05	0	1.66572e-05	6.28826e-06	0	6.54709e-06	0	4.553018e-06	0	0	0	6.45431e-06	0	1.86156e-06	0	2.820906e-06	2.684282e-06	5.90458e-07	7.236592e-06	3.427672e-06	0	2.88877e-06	0	0	7.88406e-06	6.632518e-06	3.23492e-06	1.12973e-05	9.17918e-06	0	3.191972e-06	2.339962e-06	3.399934e-06	3.267892e-06	3.264208e-06	1.08889e-06	1.582189e-06	6.314243e-06	0	0	0	0	0	0	0	0	0	0	0	6.47303e-06	0	0	0	4.05335e-06	2.08597e-05	0	0	0	0	0	0	1.68675e-05	8.59282e-06	1.61437e-05	0	1.17027e-05	1.76994e-06	1.73695e-05	1.1678e-05	3.58836e-06	4.09615e-06	3.14342e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.13957e-06	0	3.27692e-06	2.614368e-06	0	0	0	0	0	1.95597e-06	0	0	0	0	1.68389e-06	0	2.96997e-06	6.4723e-07	1.19139e-06	0	3.90799e-06	0	0	0	0	0	1.03709e-05	0	0	0	0	1.11413e-05	2.721352e-05	7.80946e-06	9.12895e-06	1.032599e-05	9.64109e-06	2.1759297e-06	6.34613e-07	2.01437e-05	1.46175e-05	3.26508e-06	1.3675e-06	0	0	5.57346e-06	9.815647e-06	2.20701e-06
PWY-2942: L-lysine biosynthesis III	f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61595e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28551e-06	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Enterococcaceae	0	0	0	0	0	0	0	0	0	1.8112e-05	1.650148e-05	2.6043773e-05	4.53288e-06	2.47914e-06	0	0	0	0	0	4.6636e-06	0	0	0	0.000107895	0.000311239	0.00010932	0.000102941	2.31484e-06	1.16032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41653e-06	0	8.63114e-07	0	4.02163e-07	9.08055e-07	0	0	0	0	0	0	0	0	1.89641e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53434e-06	0	4.40589e-06	4.49943e-06	2.16538e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80536e-07	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Erysipelotrichaceae	1.08082e-06	1.43202e-06	0	0	0	0	2.76092e-06	1.3155e-06	0	0	0	2.42616e-06	2.834663e-05	2.74945e-05	5.97381e-06	0	0	2.73914e-06	1.23974e-06	0	2.48378e-06	0	5.11052e-06	1.45464e-05	0	1.83932e-06	2.70942e-06	1.1088e-05	8.68703e-06	4.46685e-06	4.18273e-06	4.36946e-06	2.20862e-06	0	0	0	0	6.67363e-06	8.13213e-06	0	0	0	0	0	0	0	0	1.2727e-06	0	0	1.56434e-05	0	1.2213e-05	1.18519e-05	1.78535e-06	2.19033e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.59913e-07	0	0	0	0	0	0	2.70497e-06	1.17978e-06	3.08922e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37574e-05	0	1.19801e-05	1.046e-06	8.86174e-06	2.14777e-05	3.33038e-06	0	4.24988e-05	0	0	1.08347e-05	1.34366e-06	0	3.66212e-06	1.05171e-05	9.75208e-06	1.69923e-06	0	1.667e-05	0	1.00368e-05	5.25601e-06	0	0	0	7.67665e-07	5.34905e-05	0	2.14173e-06	2.2802e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8576e-06	1.4237e-06	2.03315e-06	0	0	2.15308e-06	1.51096e-06	0	0	0	0	1.04383e-06	1.12263e-05	3.68402e-06	4.07572e-06	5.00059e-06	1.920774e-05	0	5.28352e-06	0	0	0	0	1.10615e-06	2.89568e-06	8.29147e-06	7.41209e-06	0	0	0	0	0	1.47898e-06	1.33094e-06
PWY-2942: L-lysine biosynthesis III	f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44696e-06	3.15159e-06	1.02094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76632e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35432e-05	2.01112e-06	0	3.49983e-06	5.7197e-06	2.82033e-06	1.69597e-05	9.0349e-06	1.50509e-05	8.82753e-06	0	0	1.01341e-05	0	4.7452e-06	5.25882e-06	8.97323e-06	8.98661e-06	5.47472e-06	4.31731e-06	2.75899e-06	7.72684e-06	0	0	0	0	0	0	0	0	0	0	0	3.8363e-05	0	0	0	0	0	0	5.79891e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69091e-06	0	3.54633e-06	0	0	3.68578e-06	0	6.17534e-06	0	9.20705e-06	0	0	0	0	0	0	0	8.3054e-06	0	0	0	0	0	0	0	0	0	0	0	2.6894e-06	0	0	0	0	0	0	0	0	6.75998e-06	3.67369e-06	0	4.70456e-06	8.67322e-06	1.36397e-05	1.79958e-06	3.1055e-06	0	0	4.43295e-07	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Lachnospiraceae	1.134203e-05	4.27559e-06	2.174635e-05	5.461563e-06	3.504048e-06	3.52611e-06	1.70416e-07	4.559595e-06	0	0	0	0	2.138048e-05	2.010956e-05	1.61571e-05	7.30106e-05	1.21308e-06	1.8593e-06	2.380169e-05	0	3.609048e-05	0	1.29385e-05	0	0	0	0	6.46937e-06	1.2871586e-05	9.09792e-06	5.89387e-05	5.3805307e-05	4.912086e-05	9.2837e-06	1.10174451e-05	0	0	0	8.11702e-06	2.24853e-07	6.69783e-06	6.75443e-06	1.914894e-05	1.068476e-05	1.028368e-05	5.80493e-07	6.51083e-05	3.4809984e-05	0	0	1.477923e-05	0	1.10409e-05	1.0680788e-05	2.12569e-06	1.076575e-05	2.05342e-05	3.378749e-05	2.0459816e-05	1.650568e-05	5.622278e-06	4.87346e-06	3.0886647e-05	1.1730973e-05	1.119788e-05	2.055453e-05	1.6240232e-05	7.12209e-07	5.70083e-06	2.4094e-06	1.193118e-05	4.80131e-07	2.04205e-05	1.741976e-05	0	1.243452e-05	0	0	0	0	2.1700869e-05	2.8579893e-05	2.8820751e-05	2.6084502e-05	1.499587e-05	1.1610098e-05	0	3.402016e-05	0	0	0	0	0	0	0	0	2.10178e-06	0	2.90502e-06	3.03611e-06	2.27348e-06	2.37868e-06	7.19789e-06	2.99949e-06	2.753189e-06	0	0	0	2.86298e-07	4.10764e-06	0	2.8361e-06	4.163375e-06	3.68421e-06	0	2.84062e-06	1.50149e-05	0	2.80003e-06	1.3753304e-05	2.669622e-05	8.1523248e-06	0	2.113809e-05	0	0	2.384644e-06	4.0787572e-05	0	7.246262e-05	0	1.5122311e-05	7.432797e-05	0	0.00013101786	0	0.000123817252	5.864543e-05	0	0	0	0	0	1.0385e-06	0.00012938867	0	0	0	8.88157e-07	1.9187034e-05	5.9913233e-05	7.815028e-06	4.9085475e-05	3.688365e-05	1.3884918e-05	8.735038e-06	2.797715e-05	0	3.03284e-05	1.775457e-06	3.8902695e-05	2.92633e-05	1.069383e-05	1.2502088e-05	7.73771e-06	2.48598e-05	5.1903e-06	0	0	2.30667e-07	0	0	0	1.13461e-06	1.688256e-05	7.389668e-06	1.590785e-06	0	0	1.023106e-05	3.5849704e-05	3.34456e-06
PWY-2942: L-lysine biosynthesis III	f__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01521e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42906e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05648e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48353e-06	0	0	6.98288e-07	1.03916e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Peptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45584e-06	7.3473e-07	1.52724e-06	1.19964e-06	1.69759e-06	2.32559e-06	0	8.56695e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57889e-07	9.82143e-07	9.41047e-07	9.0808e-07	0	0	0	5.94537e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82803e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3586e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Ruminococcaceae	3.58051e-06	0	3.66836e-06	1.44183e-06	2.6187e-06	0	2.56999e-06	3.87289e-06	0	0	0	0	2.33223e-05	2.42336e-05	8.23687e-06	0	0	0	0	0	0	0	6.0911e-06	0	0	0	0	6.33848e-06	6.72092e-06	4.9258e-06	0	0	1.89074e-06	3.4153e-06	4.55545e-06	0	0	0	5.64704e-07	0	0	4.26808e-06	0	0	0	0	2.08692e-06	0	0	0	1.38605e-06	0	0	2.59266e-06	0	9.91815e-06	0	0	0	0	0	1.25073e-06	0	0	0	3.64709e-06	0	0	0	0	0	0	0	0	0	0	0	1.12867e-06	0	0	0	0	0	0	0	0	7.64769e-07	0	0	0	0	0	0	0	0	0	1.45162e-05	0	7.69721e-06	1.21045e-06	1.30997e-05	9.50066e-06	7.83424e-06	0	0	0	0	0	9.87736e-06	6.25887e-06	3.09039e-06	4.48231e-06	4.53124e-06	3.53898e-06	0	0	2.06166e-06	0	2.10215e-06	9.95641e-07	0	1.07737e-06	0	4.64125e-06	0	0	0	0	0	0	0	3.51574e-06	0	0	0	0	0	1.13362e-05	0	0	0	0	0	0	0	0	0	0	5.52383e-07	4.63904e-06	0	7.86348e-07	7.82009e-07	6.1692e-06	4.67136e-06	0	2.58461e-06	0	0	0	5.32732e-06	0	6.85791e-06	0	0	0	0	0	0	0	3.40123e-06	0	0	0	0	0	0	0	0	0	1.37094e-05	2.63001e-06
PWY-2942: L-lysine biosynthesis III	f__Selenomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89712e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48315e-06	8.02549e-06	1.63398e-06	0	0	0	0	1.16817e-05	0	0	0	0	4.8813e-06	1.22216e-06	9.65403e-06	3.7276e-06	4.9866e-06	2.603224e-06	5.370762e-06	2.55396e-06	0	0	0	1.397924e-06	0	3.72599e-06	2.74503e-06	1.214837e-05	8.51389e-06	0	0	0	1.647599e-06	0	0	1.45062e-05	0	1.99877e-06	5.12467e-06	0	3.00562e-06	0	0	0	0	0	1.62122e-06	0	0	0	0	1.421e-06	1.28144e-06	0	1.67168e-06	2.313603e-06	1.68976e-06	6.78884e-06	4.186905e-06	1.1634e-06	0	0	1.39477e-06	0	0	8.66244e-06	1.220128e-05	3.06649e-06	1.818576e-06	6.56785e-06	1.006705e-05	5.35053e-06	2.213257e-06	0	0	0	0	0	0	0	0	0	0	0	2.258449e-06	0	0	0	0	0	0	0	0	0	0	0	3.00633e-06	7.17826e-06	1.97671e-06	1.090199e-05	3.84117e-06	1.75872e-06	0	0	2.51235e-06	1.5562e-06	9.881785e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50936e-05	0	0	0	0	0	2.574617e-06	0	0	0	0	8.3858e-06	0	2.50528e-05	6.661224e-06	0	0	2.06389e-05	3.945265e-06	0	0	0	0	0	0	0	0	0	0	1.12721e-06	8.22351e-07	0	0	2.51292e-06	0	0	0	0	6.8806e-07	1.48773e-06	0	0	0	2.05825e-06	1.74354e-05
PWY-2942: L-lysine biosynthesis III	f__Veillonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	2.2326e-06	3.20301e-06	3.11347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22382e-06	9.91753e-06	1.67458e-05	5.84627e-06	2.71005e-05	3.23946e-05	4.87614e-06	1.9309e-05	0	0	0	0	0	0	0	0	0	3.62111e-06	1.36595e-06	0	1.51089e-06	6.23677e-07	0	7.3478e-07	0	0	9.8028e-07	0	0	0	0	0	7.639e-06	0	4.55031e-06	2.21889e-06	0	0	2.00254e-06	2.2328e-06	0	0	1.17251e-05	1.22387e-05	9.29228e-06	1.24403e-05	7.35303e-06	1.16801e-05	0	1.23642e-05	0	0	0	0	0	0	0	0	0	0	0	4.18212e-06	0	0	0	0	0	0	5.43946e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80044e-05	0	0	0	0	0	3.711e-06	0	4.39243e-06	7.66227e-06	0	9.99674e-06	0	4.555899e-05	0	0	0	0	0	0	0	3.86095e-05	0	0	0	0	3.90855e-06	0	0	0	3.04985e-06	0	0	0	2.89943e-06	7.64152e-06	2.65368e-06	2.65168e-06	1.03857e-05	5.3494e-06	3.01229e-06	4.89402e-06	0	0	0	0	0	0	0	0	0	0	8.03439e-06	7.31203e-06	0	0	8.40835e-06	1.54736e-06	0
PWY-3001: superpathway of L-isoleucine biosynthesis I	f__Bifidobacteriaceae	7.69629e-06	3.7101764e-05	2.1875e-05	1.69273e-05	6.6055224e-05	5.94212e-06	1.19003e-06	6.1532389e-05	0	5.791136e-05	6.094229e-05	5.26739e-05	3.536176e-05	2.70768e-06	5.476648e-06	2.88741e-06	0.0001666553112	7.68515e-05	1.12087e-05	0.000108744411	7.82534e-06	9.75005e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.684912e-05	0	0	1.34379e-05	0.0001723526	0.0001627	0	8.24223e-05	1.25621e-05	5.47259e-06	0.00030033	1.22685e-05	0	9.1045e-05	0	0	0	0.000151334581	0	9.145518e-05	0	2.47139e-05	5.74581e-05	0.0001184244	0.000376891507	0.000218416855	0	0.0001340585	0	0	7.87588e-05	6.023557e-05	9.67731e-06	3.45417e-06	3.77962e-06	0	2.334369e-05	4.891e-06	5.33702e-06	6.51897e-06	1.530645e-05	1.699622e-05	1.882623e-05	2.828754e-05	0	0	2.24538e-05	0	0	0	0	5.10549e-06	1.121612e-05	1.35301e-06	2.64256e-05	1.6957094e-06	2.066608e-05	0.0001050915	3.514069e-05	0	0	0.000117719806	6.2811693e-05	8.00384e-05	7.44838e-05	0	0.0001377574	0	0	0	0	0	1.27178e-05	0	0	1.41424e-06	2.63583e-06	9.9731e-06	7.76241e-05	1.920491e-05	4.81209e-05	0.000131411	0.000283621	0	0	0	0	4.06878e-05	2.199833e-06	0	0	0	0	9.53665e-06	0	0	0.0002263293	0	0.00012470086	1.94391e-05	0	0.0001434305	0	0	9.68373e-05	6.6257e-06	2.55834e-05	1.75727e-05	0	1.244993e-05	3.67381e-06	1.80268e-05	2.83197e-06	0	0	0	6.23469e-05	0	0	0	0	4.96817e-06	2.48531e-06	3.18963e-06	3.44094e-05	0.000119621	6.11118e-06	0.00029223546	0.00032980074	0	6.04545e-06	0.000242935	0.0001787195	0.00013519041	0.0002837015	9.301498e-05	3.3885292e-05	0.0001753494
PWY-3001: superpathway of L-isoleucine biosynthesis I	f__Clostridiales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47703e-06	0	0	0	0	0	0	0	2.70843e-06	0	3.46206e-06	5.26259e-06	3.70401e-06	4.9268e-06	0	4.591e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12232e-06	0	4.84008e-06	1.60687e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26326e-07	0	0	3.05926e-06	0	4.79839e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
