Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PENTOSE-P-PWY: pentose phosphate pathway	k__Bacteria	501.4446478962	112.6818733406	452.296575419	28.3851328907	27.1481887901	17.9864200654	2828.3799539087	19.2532676576	5579.5614648031	2477.5157684697	1546.9543893551	1834.616588941	1941.7221629332	192.8129559939	330.7500891673	183.6385118611	659.0706658504	1503.8005476296	66.0205860521	1559.3285885625	303.8182391564	1095.7507577114	307.500022742	6789.5107155572	6184.1399935047	2775.3473918934	2330.6524605956	352.6239948615	487.8681880071	849.2401908805	162.6522791001	122.464653297	314.6102060542	381.0406341376	322.9083481832	9199.1952160252	1854.9230867272	196.4441469721	1973.0744192994	3444.9114684385	744.7288742418	2730.0182152024	564.2723164586	354.7929896838	3137.5440121124	10273.4378412478	255.0102369992	523.6374699068	1889.101005932	1679.9686436691	623.1673424543	3878.8504754935	121.1331228885	203.4463130187	2793.2893249498	629.0450097543	641.0267642725	578.9890310492	931.0478669615	600.8836122226	16.6293693966	608.9114896255	1303.3813062582	599.2271908822	281.5494091098	356.4897694191	1150.9762518607	3784.9069049926	1588.257824944	1166.7717448365	515.2659897606	1631.542198848	885.1832182893	1181.450182508	941.268148568	746.6143626706	460.000356739	592.4179855064	223.8878593712	7605.3856938836	157.6596226024	251.6201162812	222.8489538255	55.8961875801	240.2296493338	296.3448553301	5976.9526759486	64.107000015	3363.344881995	4724.4350237905	0	2567.02965139	2186.4756568719	3127.164837356	5155.7460893487	2124.8711682084	243.8793734931	1107.8274518117	530.8068146582	3884.9132621233	124.2261233147	585.3857364447	680.2643434605	610.7760831661	257.9176843051	6325.0164019485	8476.7127262581	159.2653835746	130.7106225872	2608.8972719875	59.915735748	160.2753592067	178.8544598246	135.1775312731	4601.2487386201	226.99988744	329.174158716	75.5397943645	65.715095643	722.2285019772	148.4398779174	993.1729570935	5931.7113544695	436.1477378115	7994.6897587713	6548.3589120838	1847.1017554836	164.1299487245	2063.8114860602	582.683890092	8886.8011931622	4343.4094720961	1752.7556396815	7784.5612179116	1532.776046809	6178.7275296468	899.4860041184	1208.4319655524	2276.552317352	3117.4766993209	1745.0746891839	4932.292299492	3302.1262835335	530.8727749471	501.6131716712	4461.7549169397	5916.8045835174	4715.256375567	1306.7282939136	4866.7957312879	1600.9547411744	588.1497436773	502.7330865238	3797.2740657036	1142.7752249261	365.9982173295	293.37121109	3623.9789327421	3997.6541963787	3240.187592341	1259.7025512173	2592.8477614509	608.9625751088	864.1851885448	859.2626418526	1476.3940249194	505.6805513614	178.1005709208	215.0779673152	398.4409652616	104.8958288107	412.4602952997	92.3402917114	638.7428929683	43.349127744	1423.6168120083	715.838759942	1279.8153380053	724.2882893992	764.2216303591	1009.9592271824	682.4911929171
PENTOSE-P-PWY: pentose phosphate pathway	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.146719035	0	37.388478329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	k__Bacteria	3765.532595658	5086.3497015534	4026.0157971288	5586.2112801086	5462.1134795984	5713.2564514491	5245.3227524632	5722.2688599728	4475.8145098089	3516.9440708812	4323.0745358555	4216.8883130789	4881.5972799899	2848.014748648	3305.053661838	3886.3727316576	5486.4473955905	7005.8149454941	4139.5372072682	6992.331828173	4203.465924646	9988.863945979	3678.2168394047	6009.958320965	4790.8592247228	7577.4372243861	6034.7352001468	3761.4384186878	3840.0336373908	4184.2604569037	3841.9703242498	3500.7733672493	4597.1011753246	3162.4024498049	2795.4757982052	7791.1858590856	8468.6836652335	4373.2675430156	5252.3634921393	3498.6558069179	4038.0486870679	7385.6848661674	2292.1426004317	4223.2203626251	8955.7268659317	10848.4414512834	2751.8403908762	6071.0281924034	4671.9057848267	6134.3551884188	4946.4429703222	6619.7962674299	3645.0056838654	2457.2103144849	9144.9509423295	3562.1586962267	4298.9058994809	6961.2724066614	8053.6235209673	5141.4679166196	6742.8340315679	4304.5890021589	5848.5757659855	4676.2760000928	6024.4500993682	3124.4668117399	3273.6860919956	4717.3283813711	7662.0811918682	4945.3065921636	6375.3959952784	4781.152499754	5131.4847616278	5140.7474291661	3204.0524338648	3338.9457802506	4442.7345142224	6489.7663544567	3667.6599142412	9656.320250349	4924.6885562855	5011.9365840948	5505.1145091803	4097.1073679047	4215.9349090034	4586.1586233513	5765.54621079	4300.3693974914	2993.2845201589	3108.9163275032	4851.0890196379	2908.848478641	2552.7714353074	3240.9435775702	4843.6297976234	4254.8021234894	4774.0474014151	6393.8826168943	5073.405280189	5758.1590641026	4981.5435507944	5430.1320430857	4152.3085699227	2796.5031227028	3640.7140412676	6780.8388482928	7991.2653503532	4631.7581781909	3595.4625842448	3011.5717829645	3624.962754586	3212.8894287118	3711.8230023184	2701.0710535015	5674.8308708177	3369.5900183242	5842.1405686336	2851.6042933664	2324.5082750316	2979.8211949542	3498.0532035943	4440.0275726041	6852.8938143373	4585.5290106275	6138.0067315724	7665.7692702453	5682.5824725237	3230.6371082835	7772.2405174203	3660.3200537901	7138.4627273645	4277.8422769906	4795.1707420219	7087.9063883511	5470.737355354	6709.0719923205	4217.4980653555	3830.1871634261	2746.7069303432	5994.4386128979	5362.8665583292	5088.5399826713	6360.4503171407	4140.2000338525	4112.0570188192	7620.4052301181	5633.3186256665	5681.7643017137	4092.3443526221	5453.9175961165	3561.4228245072	5291.7154294622	6263.9429001988	5064.2075015582	2586.7523309154	3498.8036763262	4559.0378472791	3450.9966011865	2928.6322892595	2117.2974471535	4381.4102829468	3354.8478042603	3811.1138488446	3748.5247769334	4000.8578915918	4274.3189557209	4107.799008775	2907.2777508066	3290.6522378917	6312.7996722228	3452.8430368403	6979.3315684082	5869.057477152	3156.8495792539	4325.4588292478	7427.7306512201	5789.7729887093	6414.9945865592	7310.5358059974	4848.9797492281	5154.4410025993	5216.9893983163
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	k__Bacteria	288.6706890513	64.4410110685	79.1247904769	233.902927836	108.8864121869	81.0751896	2141.6549674581	76.4817126461	2784.6326798521	1815.1849567248	899.91433406	1430.8017574259	294.8215077655	286.2492141352	409.5329857797	217.5797518074	188.885535491	1060.8413475129	435.5577569879	430.6362114762	590.8711986217	944.6692238169	300.7686489571	0	0	105.6649690908	41.8820827649	1137.7270493314	327.1494399223	1037.526779882	216.8972440917	5.4729386862	164.704767171	31.2160161527	9.0428026802	8233.1633625046	995.9612919983	62.4516288412	1931.8853628951	3139.0130186268	692.8524631993	2607.952026505	262.157027492	104.3154012241	1883.3477553557	10415.4483729423	116.3973187562	626.0393504111	635.4772946185	971.4573259671	1163.2734801715	2563.1183638978	578.2956091538	0	301.0701522791	50.8748849326	321.1604702396	3034.6110800324	464.5326124724	338.5687104231	228.3275592085	16.6263698064	622.3910808253	534.2130340602	382.7256600064	491.0226722582	918.5467230177	3230.6979217261	80.9670349727	372.5008585795	264.6368697029	822.9168235748	468.9067616506	966.1498327701	453.1884509798	0	647.7306157908	1322.170673016	105.9724696482	1535.3229585727	171.3237150246	211.8283785093	160.5079148433	142.806313163	160.3221988507	185.8027049562	5238.8673458597	126.7019472398	2461.3857325384	3966.0033618333	0	1256.9422402332	0	1371.7560994014	1504.4720215643	1566.8891875474	451.1964923369	325.2530320042	332.7482406949	3566.8612510442	132.2750741055	664.8009201822	274.6053638275	923.6463717153	637.9512660218	6443.5392496089	7889.5859474923	849.7799633388	181.0891572256	774.5319698544	570.6063731367	659.8576820677	786.5316750617	338.0188555164	0	413.9231635444	0	397.9467534444	181.6248053935	91.9770184105	115.5832582091	222.544949673	4091.4970732802	53.1403030097	6364.6591222154	5660.3141784792	175.6194746808	242.0868678908	1555.9885821222	0	6149.2285198338	3285.9239372432	1277.436135002	6756.2351053014	723.130528561	3929.8445136482	404.5270447424	59.2844388093	2082.9325472787	2253.5964011859	84.5595879058	3128.4738776291	2039.6027368785	442.6562787262	113.6029594117	2309.3068238127	3818.0637567246	3423.2446227714	450.1873871323	4892.7849854338	27.4245543117	320.780485944	155.400931855	2784.7414176468	306.0248799494	312.0960737541	1034.743184261	2404.993957216	1578.187450245	965.1993234347	266.5969865912	1769.6360557373	271.3263317854	529.3840981245	579.5380690207	38.0551665534	16.9116432431	88.2245135288	84.1638968002	338.7250256121	104.0517670269	323.8920401651	203.7353407998	819.4115473119	485.7504222713	398.3014915304	333.0529015612	702.0769493744	296.3590083859	290.9005851308	35.9306134	42.1592959167
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	k__Bacteria	137.5382758266	30.4473923274	26.3619979188	0	0	0	1107.042740429	0	0	897.4650235284	395.5554880756	425.8696221888	135.7317146841	0	31.5496657889	0	170.3739047836	873.9285245923	0	303.111903001	121.24309516	0	0	0	0	0	0	0	0	0	11.2057602756	0	105.7057877797	0	0	7381.9015333438	1009.7287150079	21.6801022179	961.2634454589	1919.3880589493	284.9392482781	1795.9807287906	174.1302668419	39.6494919763	1897.0208751086	7156.3913609384	30.3505461035	276.8763569026	486.2830834302	702.7023943559	0	1911.8484153052	0	0	257.8554202544	0	156.1523669312	45.0562503088	168.4250548609	89.7484767703	0	0	274.0849189371	67.8403772137	63.7502049429	11.5927318896	349.0755453625	1814.7994936991	30.6589409599	129.3903761424	210.798520124	479.9879265142	342.4179582054	678.895745862	213.8128889484	9.4400255233	283.688248264	256.941484016	61.5767282043	1.3465939843	0	0	0	0	11.6434174738	13.9888610122	2919.6636655106	0	1985.3772544353	671.7329844876	0	152.2141092223	0	308.737091791	651.7818322274	1230.5602682391	12.2424328429	141.8477846015	257.6470450336	1541.6472297822	0	143.130063179	0	35.0852554589	29.0462816386	2810.3354728791	4167.0267505326	50.7072656109	0	8.463574576	0	0	0	0	0	41.7279858085	0	0	0	0	0	219.5425522831	2682.2249577577	0	3172.9794439694	2699.4495738984	160.4414865763	81.3851898426	1310.668447036	0	4639.4121535954	1656.2964981013	837.5600113755	5417.9915842938	485.4286570641	2766.7623777092	283.696356549	0	1123.2839177495	1720.9309426915	0	2491.2533855572	503.8118987888	155.8850962	18.3321767574	1340.9991667819	2912.7047648754	2170.9973225396	135.4864832912	2237.0153318562	0	182.4394855835	12.1126779284	1678.5993684358	163.9723090459	206.4044636976	29.6116050637	1496.413574276	970.5160239398	573.9835798229	100.4053042695	995.4474894546	120.278643531	258.9875482554	295.7053587886	0	0	55.4414729803	0	41.9149796613	0	116.5499324321	51.1187125103	254.478746236	0	225.1840597739	149.4596568274	560.9051727918	114.106140523	54.7552295387	0	0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	k__Bacteria	376.0837138047	29.5219206921	20.9878548361	0	13.5374992481	0	1400.8650348395	4.6655867589	0	1576.6263433895	887.8840209982	1026.8087386792	132.2547589405	0	88.1782428849	0	168.4581058745	925.5675990871	5.6637500472	1386.3467392674	197.1819772945	909.260967991	0	4335.113799826	1631.6166975664	415.2244716491	548.8757782199	0	0	0	63.7287529498	0	138.4240149306	0	0	7516.7758630585	1590.8879898945	62.1344840051	1226.6148621802	563.4403809317	384.0670954903	1661.3757857536	153.0672874967	72.1863387464	1775.1185191986	6560.5373920595	84.9679673103	382.7954350859	282.430590697	516.933133763	32.1277638732	1242.6785818265	70.498577442	65.629981547	690.395037811	63.5330493418	180.2350780512	78.8973065821	176.2989886463	92.0168964676	0	995.2178067484	394.6151390319	88.5964019545	87.1380154746	16.9523466881	583.9119944444	2240.1242263568	82.5169246391	156.4579639329	190.7011904641	720.6256830581	186.2016291004	438.954429311	251.0647858542	28.0118042061	308.4179527457	522.443502951	66.6287557736	2417.3806223056	0	8.372105867	13.7460177355	11.4005575347	14.1412758484	56.7985890221	3796.3494614181	0	2832.7533426942	4762.4370327217	483.0479126854	2458.8577709423	392.1241614318	3408.6762230127	5492.5450489241	2701.9621397485	27.3781981579	1588.1065865777	237.3116767748	766.1520170382	7.5827885164	105.0597557032	0	666.4845678605	26.7102671145	1760.9133993094	3467.3943157239	56.6182538489	0	497.1987305342	0	2.9966246411	0	32.6539632701	4000.2901932082	105.6725253281	110.3931249602	9.2257893129	37.6362364675	18.8614159273	0	185.2229671448	2740.3991261779	0	2369.9530211073	1886.5264985509	422.7128857964	110.9893529483	1269.6126710617	0	5845.4524857819	1201.6326967493	751.3620341595	5884.5848240525	386.2297094634	4312.5803243703	167.6041474548	34.1438934575	999.2838116709	2123.2825385373	43.2175080507	2896.0522945917	1690.3839321966	140.4741054804	10.2651550981	1935.0395208705	3441.9712827922	3323.1961550601	246.0260678969	2611.9463211786	0	209.2304087978	6.1859940794	2221.8335597674	109.8342104393	199.1679971787	30.5778296908	1454.3043370584	1083.039580272	460.5625621992	136.1579156536	927.9336087802	121.898955425	260.5301620387	286.6367027213	213.8202367995	59.0307314308	62.1561306137	59.4646980553	131.3680230218	17.7805818672	56.4564162621	24.9919512947	371.3076798541	0	174.6866098967	249.1067000312	587.3659213358	267.9713787422	44.1571667424	15.0704649897	110.4509111442
PPGPPMET-PWY: ppGpp metabolism	k__Bacteria	0	0	0	0	0	0	157.0318811031	0	4032.41815483	573.5660679708	144.8687284338	426.1082604395	40.54338656	7.8772352073	63.3049831283	5.7377342759	23.7341552013	295.8337929764	0	114.5121392485	12.7744808846	724.4305525437	0	0	0	0	0	0	0	0	0	0	0	0	0	5595.5968553955	723.3449927581	33.9057314333	113.8341145517	160.2579277691	0	347.4248285135	33.1548969971	17.0236642468	1072.484565728	1336.2456780058	4.9202340066	22.6461881497	64.9736816085	400.3112796961	135.7532060447	527.2160526833	57.0372276518	0	152.1269750684	0	17.7255974002	6.0924684428	15.9031250528	0	0	0	26.7778365607	7.7038403635	0	0	36.0004894293	164.6583224225	0	16.9092220195	133.7110893021	41.5822514475	70.0171756419	261.2167800225	16.6649597304	0	19.7659356989	27.2555685588	53.1917692638	1359.7044707033	0	0	5.7986997834	0	0	0	249.7599494305	0	2532.5374402462	5214.676044151	0	1691.0415151994	0	1704.1560471236	1816.149421082	1424.4360599396	17.7938834173	376.7652147302	165.3421826306	247.1114806859	7.1990379801	27.4225537281	0	49.0778739708	0	807.3550786519	1910.2401665699	9.7174860318	0	119.3627250408	0	0	0	0	0	18.8209105793	0	0	0	13.0748125573	0	178.1179305096	944.0631086519	0	627.6722399767	558.2270346587	101.6808298257	0	904.112907969	0	520.722883176	138.0518434187	673.704323775	559.9478653215	393.6114454935	305.3499411475	148.6717668292	0	1598.6604418912	1322.2064483037	70.5785114537	1820.9062255353	1213.0198344388	18.3863344654	0	527.4979742584	2297.4063508374	2044.1125469523	45.8191954005	146.9344965052	0	0	26.8606769558	493.7933558248	26.2609128117	37.2788442331	0	1909.5999044379	260.5232761234	69.1538136502	28.3887695359	142.9938745207	0	40.570489107	107.2414310119	24.3517825616	0	66.8741527393	28.2236590933	108.5843872499	0	18.8171390702	8.0565427979	0	0	30.2963124	74.1963379295	152.0839881579	345.6968965989	11.1494043458	0	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	k__Bacteria	0	0	0	0	0	0	0	0	0	398.3420372276	28.2820978838	95.5905864864	5.8310950412	0	0	6.0307089119	8.0727011775	261.2528861064	0	57.4488709379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782.9869113324	600.9171199405	25.2669521661	0	0	0	0	0	0	1307.9517611066	0	0	0	30.2629517538	481.4197390124	0	596.3858720533	0	0	212.3035644075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.1101498288	0	63.8668476777	267.9024850574	0	0	0	0	48.4462695139	0	0	0	0	0	0	0	0	0	1751.834941269	710.7610987849	0	153.1633648769	0	304.935615036	613.5911809704	1315.5762413272	22.4883241756	177.0221427438	278.6642476597	0	0	0	0	21.1476866062	0	368.4652850973	1737.1200822563	0	0	9.7857294966	0	0	0	0	0	0	0	0	0	0	0	179.4496814198	1431.1322347444	0	371.0283376329	221.7720486458	122.7052134131	0	823.1200218836	0	0	0	429.7499590597	0	245.8793141656	0	126.1058609562	0	1996.7823925024	1405.1043863043	0	2448.7151627316	26.9313084855	0	0	29.4128446144	2584.6547653334	1784.2984161276	17.2719410814	0	0	0	0	120.9246176064	0	0	0	2804.2011941394	139.817642183	0	0	0	0	0	0	0	0	39.4551164729	0	0	0	19.8548901096	15.8193421738	0	0	16.7957425803	33.990377858	49.302473447	34.0791604041	2.9828188944	0	0
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	k__Bacteria	38.4215086352	0	0	0	0	0	845.9625567611	0	0	713.3119588271	276.0136433701	479.7520314172	0	0	17.8503301665	0	72.9346840916	447.6541934569	0	188.2773964218	0	544.0066890035	0	0	0	0	0	0	0	0	0	0	57.0511850743	0	0	3896.7585767492	496.7894417365	0	558.4339766236	666.3667198884	59.9660181849	507.4140236145	75.6603151047	32.1488650857	769.6000758789	4596.0426035129	0	143.6891090919	297.1215114114	225.8446997072	0	960.0628250236	0	0	148.7306608874	0	0	21.2179248893	0	0	0	0	95.8722193447	0	0	0	0	499.0951155147	0	69.210558055	81.7506481932	0	171.4376004545	211.6599854931	81.5265539086	0	0	112.6823092655	50.4304693043	0	0	0	0	0	0	0	1357.5707926081	0	2094.2523205099	2752.540973441	0	911.9571685793	0	949.7292940221	1157.8910355413	690.1351210126	0	99.2165766615	133.6983004411	534.1762535581	0	82.1226411894	0	39.1285049204	0	1758.412985779	2585.9406283168	0	0	61.1318282106	0	0	0	0	0	33.6410220161	0	0	0	0	0	126.5580627795	1131.524865328	0	1693.1726919545	897.9459041802	101.3755205125	16.4202722983	747.0913219213	0	2829.1040440591	114.0729358521	135.8292092361	3168.5993975912	77.8781484718	1821.6686675482	6.2357697615	0	1730.5588658164	1255.6789697591	0	1829.5540655722	707.6666575048	92.5043477932	0	785.9495893468	2183.3615780311	1954.7641132983	84.6827281194	129.7203027217	0	118.3953986629	0	890.8816180059	96.6617383546	103.6115938685	0	2131.3313371868	712.9304888016	309.8367841702	47.4335496277	641.8099027279	70.9098824726	196.422129654	218.7828234527	0	0	42.928827837	18.0853217452	67.1802649371	0	31.5234232317	15.7270798319	141.919146752	0	135.4831711294	108.8668334439	321.6343510007	117.0358015831	31.5483485951	0	0
PWY-1042: glycolysis IV	k__Bacteria	1959.1818727225	3918.5527786602	3030.8869640807	2956.7293339321	2892.1670824477	1099.6276343901	5289.6102377443	3083.5689153982	6628.5431330766	3062.7551191933	2687.0427585109	2641.0842369945	5178.7799815936	2911.1082077442	3570.7072795426	4327.6236055662	1221.1113422355	2947.1943508208	4044.0058902206	1115.7298628919	3609.2336218992	10832.1346432634	3439.36348439	361.1960651216	98.6391620851	358.2495289998	396.1848985837	3540.1270501157	3152.1850766979	3603.9128291132	3129.779885283	3449.8372924035	4470.5033039372	1960.1783429861	1926.4164889944	16084.3022889206	5032.9887943283	948.8302936424	4535.805622483	3593.9355851499	2842.3959320568	4262.9170010973	1650.8863853102	3930.2401182035	5346.2068132785	14432.5847807946	3579.112755004	4579.9833103304	889.5278048674	1615.9556185107	5018.0120461388	4031.1998453971	2367.2585577719	2887.2830570731	1781.9047083342	3249.574704406	3556.4503191388	5346.3001816557	5816.6572517106	4324.9972814082	3811.6437210293	2652.4893091794	5463.1203611729	2881.5571121367	4244.3813988904	2403.6817076033	2266.5298405146	3417.4723416195	1958.6424021213	1788.4606727493	2906.2292580697	2099.6977341524	3284.166226716	4049.898923521	1621.1019267027	2272.8684452951	1872.6022775945	4858.3261060513	2440.1853682519	2698.5220210997	4039.7347679585	4895.2284350435	5335.7531330671	3995.2623267158	3556.3966699218	3448.8324044644	6462.4702721204	3565.7257800787	6292.5932182962	9750.4701615359	5611.7948127745	6525.243644032	672.8748300762	4620.6733598222	4270.1695795875	4433.95803799	2967.7722051317	2831.3404095197	1810.9547731281	6968.6175794842	1657.1191714656	2874.7214057062	3510.0203841409	2539.8667720898	3129.2394856424	6802.6532993089	10311.7190760991	4220.0932345619	2488.9033445944	3333.0985424114	2024.8861090109	3242.7518383209	3314.2636076393	1759.1207938735	101.3994363406	3078.7058459712	3156.8788969496	1717.969256312	1690.6294022579	1987.8299321496	2494.1758595698	3289.6709701876	8316.3088044209	3771.7797112306	7869.8886234837	6997.0202388411	1200.8086797281	3351.9370233155	3188.7614910968	3094.7092256366	10583.1690023263	5403.8116289572	6574.5194162778	10016.0571540057	7652.6993466369	6072.3071394936	4949.2045314102	3647.1001912068	6743.6745973532	5061.7459236459	332.493896913	7538.3481899485	3753.339461552	2615.2552665559	4937.0480096048	3986.200350878	8968.6035301765	8283.0724448901	2369.0606603426	6885.1800970105	2784.9135940694	4243.3980863311	4642.7886295287	6598.9465614244	2052.3345183286	2567.217829443	3991.3989603397	8541.2245811302	4995.3042266454	3320.2251868635	3160.0575565617	4231.4110481215	2799.3054961694	2844.6056531553	4517.8191334519	4092.9828882783	2852.1274360874	2061.1772583252	2600.4234414605	3154.5068813957	2597.308082764	842.9985584285	492.3977438689	2208.3880268778	2214.9672346227	3018.2310277092	2947.8583069287	3527.3931180363	654.070861704	2683.5494119585	3713.1116036452	1731.836038906
PWY-1042: glycolysis IV	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.809014312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516.5446456593	0	64.5594423993	0	0	0	0	40.2917193597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0847865738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
