Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-3841: folate transformations II (plants)	unclassified	2.39847e-05	1.41709e-05	3.39878e-05	1.71479e-05	1.58468e-05	1.25418e-05	2.3352e-05	2.04283e-05	2.33381e-06	3.64652e-06	2.58852e-06	1.02631e-05	4.05867e-05	0.000108664	9.48504e-05	3.41784e-05	1.77993e-05	5.43751e-06	5.53765e-05	4.12818e-06	2.77473e-05	0	2.61128e-05	7.09212e-07	0	0	0	1.39251e-05	3.30482e-05	3.8707e-05	4.59469e-05	4.68999e-05	3.31199e-05	1.93326e-05	1.86757e-05	0	0	7.29223e-06	6.46102e-05	6.97261e-05	3.1291e-05	5.2818e-05	5.52984e-05	6.52385e-05	2.36687e-06	2.0865e-05	6.87254e-05	5.37531e-05	1.48373e-06	2.9276e-06	3.7232e-05	8.98356e-07	3.04932e-05	2.00554e-05	5.19728e-06	2.35652e-05	9.79666e-06	2.65432e-05	1.25008e-05	9.03938e-06	7.88282e-06	1.34626e-05	9.72014e-06	2.08193e-05	1.59219e-05	3.7333e-05	5.7734e-05	1.22873e-05	1.31874e-05	2.89727e-05	2.74862e-05	4.74749e-05	4.18733e-05	2.17518e-05	2.87229e-05	5.1371e-05	8.67668e-06	1.40549e-05	7.53179e-05	3.29793e-07	3.68053e-05	2.55088e-05	3.05859e-05	3.4599e-05	4.28143e-05	3.80402e-05	2.09084e-05	4.32447e-05	1.43604e-05	1.44673e-06	3.86025e-07	6.62497e-06	0	6.17788e-06	8.54943e-06	9.99479e-07	1.80954e-05	2.54339e-06	6.51656e-07	1.60959e-05	7.34971e-06	2.60884e-05	2.93487e-05	0.000223089	3.3966e-05	0	1.50687e-06	5.9816e-05	6.23992e-05	9.47531e-05	0.000104499	0.000118805	5.46253e-05	0.000104662	0	6.86723e-05	4.03263e-05	0.000106233	0.000104097	2.12483e-05	2.4145e-05	2.01201e-05	2.41459e-06	2.08886e-05	2.24333e-06	4.33511e-06	5.7347e-06	6.40052e-05	9.69381e-07	6.06088e-05	0	3.528e-05	3.88509e-05	8.89225e-07	5.87524e-05	2.25693e-06	7.46187e-05	2.45819e-05	5.26997e-07	2.1366e-06	2.41744e-06	1.8917e-06	1.01587e-05	1.94563e-05	6.24371e-05	1.41169e-06	3.70045e-06	6.25666e-06	1.67843e-05	1.13549e-05	1.87175e-05	2.5263e-05	4.34384e-05	1.88326e-05	4.05016e-05	3.10766e-05	3.59993e-05	1.69322e-06	5.60393e-05	0.000125926	5.07309e-05	1.94236e-05	3.86177e-05	5.37197e-05	3.63661e-05	4.08476e-05	5.33167e-05	7.56327e-05	6.51476e-05	6.25359e-05	7.07299e-05	2.842e-05	2.89808e-05	4.42061e-05	6.05574e-05	8.67692e-06	1.01237e-05	4.00628e-06	1.04931e-06	2.27825e-05	4.40687e-05	2.07476e-06
PWY-4041: &gamma;-glutamyl cycle	unclassified	9.53454e-06	2.37746e-06	3.27289e-06	7.25279e-07	0	1.65449e-06	6.05999e-06	2.63735e-06	0	8.74353e-07	6.40712e-06	6.15072e-06	3.7388e-06	4.78382e-06	3.88034e-06	2.31645e-06	1.14176e-05	5.91721e-06	1.83276e-06	2.07661e-06	8.38086e-06	1.48626e-06	0	0	0	0	0	0	0	0	1.35093e-06	2.08062e-06	5.39213e-06	0	0	0	9.28613e-07	8.52895e-07	8.26622e-06	1.90942e-05	1.04263e-05	1.13343e-05	9.69147e-06	6.93716e-06	1.41545e-06	1.19678e-05	1.04285e-05	3.30135e-06	6.41511e-06	7.82492e-07	7.20418e-07	8.13001e-06	0	1.75814e-06	1.69013e-06	1.12861e-06	3.7865e-06	8.39899e-06	2.6596e-06	2.92765e-06	0	0	4.10594e-06	7.53903e-06	1.97577e-06	7.10437e-06	1.12804e-05	8.18661e-06	2.45945e-06	4.78921e-06	8.21876e-06	1.48286e-05	1.275e-05	6.26025e-06	1.20114e-05	2.10118e-05	6.70635e-06	5.11042e-06	1.83344e-06	0	6.01571e-06	3.65804e-06	2.55038e-06	4.89988e-06	2.38601e-06	4.60193e-06	4.06583e-06	2.08023e-06	0	0	0	0	0	0	0	0	5.2832e-06	3.50078e-06	6.99627e-07	6.76425e-06	3.04454e-06	3.19938e-06	7.23528e-07	1.85848e-05	6.04237e-06	3.608e-06	3.39921e-06	3.01872e-06	3.12827e-06	8.26093e-08	0	4.30021e-06	7.80838e-07	3.64725e-06	0	8.13382e-06	0	6.408e-06	1.78379e-05	3.28709e-06	6.96414e-07	1.75965e-06	8.13747e-07	3.02912e-06	1.3502e-06	9.60154e-07	1.53867e-06	9.77232e-06	8.73351e-08	0	1.00062e-05	5.88012e-06	3.5274e-06	1.89328e-05	2.36196e-06	8.83869e-06	3.04737e-06	2.00157e-06	6.77203e-07	4.11141e-07	0	2.44417e-07	1.5435e-05	4.91569e-06	5.93302e-06	5.31893e-06	1.73116e-06	9.87393e-07	3.29158e-06	9.10244e-06	4.90634e-06	4.10989e-06	3.45897e-06	4.96677e-06	4.73307e-06	5.25576e-06	2.0405e-06	2.95274e-07	6.65448e-06	4.28997e-06	6.05656e-06	3.36466e-06	2.53033e-06	2.13018e-06	2.96485e-06	3.42067e-06	0	1.04798e-06	0	1.93621e-06	1.5628e-06	5.0969e-06	3.47025e-06	4.8099e-06	1.73419e-06	1.20378e-05	3.41981e-06	8.75685e-06	3.69253e-06	9.51655e-06	3.12337e-06	2.8535e-06
PWY-4984: urea cycle	unclassified	0	0	0	0	0	0	0	0	0	0	1.06128e-06	9.07669e-07	0	5.28809e-06	0	0	0	0	8.73694e-07	0	0	0	3.05371e-06	0	0	0	0	0	0	2.04e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51537e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.32993e-07	0	0	0	0	0	0	0	2.01141e-06	1.39767e-06	0	0	0	0	0	0	0	1.44209e-06	0	0	6.34146e-06	0	0	0	6.5043e-06	3.71339e-06	7.37701e-08	0	0	3.03289e-06	0	0	2.56154e-07	0	0	0	0	0	0	4.30559e-06	0	0	0	0	0	0	1.5917e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70823e-06	0	0	0	1.69187e-06	0	0	0	0	0	0	0	0	0	9.87554e-07	0	0	0	9.34806e-06	0	6.38346e-06	3.09149e-06	1.83263e-06	0	7.29133e-07	1.22167e-06	4.42789e-06	3.46143e-06	0	0	0	0	0	1.34135e-05	3.14151e-06
PWY-5004: superpathway of L-citrulline metabolism	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08669e-07	0	0	0	0	0	0	0	7.79833e-07	9.59727e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37551e-06	0	0	0	0	0	0	0	0
PWY-5005: biotin biosynthesis II	unclassified	0	8.57355e-07	0	4.65691e-07	2.08905e-06	0	9.81542e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6184e-07	4.76631e-07	6.74066e-07	0	0	0	0	0	8.48931e-07	0	1.2394e-06	0	0	2.65311e-06	1.73973e-06	0	0	4.89921e-07	0	0	0	0	0	1.17152e-06	1.9778e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6533e-07	0	0	0	0	0	0	0	0	0	0	0	1.54288e-06	1.11774e-06	0	3.29224e-07	0	0	0	0	1.07256e-06	0	0	0	0	4.99235e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.681e-07	6.73097e-07	7.83482e-07	0	0	0	3.72188e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8372e-07	2.05901e-06	1.41101e-06	0	0	0	0	0	0	0	0	2.03365e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5022: 4-aminobutanoate degradation V	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39578e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14136e-06	0	0	0	0	0	0	0	0	0	1.68907e-06	0	0	0	0	5.22221e-07	0	0	0	0	0	0	0	0	0	0	0	0	7.82641e-07	9.65419e-07	0	0	1.28311e-06	0	0	0	0	1.46833e-06	6.92849e-07	0	0	3.19365e-07	0	0	1.21096e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1946e-07	0	0	0	4.54068e-07	0	0	0	0	0	0	2.54799e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46159e-06	0	9.97692e-07	0	0	0	4.37766e-07	0	0	0	0	0	1.37306e-06	0	0	1.83894e-06	0	9.64195e-07	0	2.33734e-06	0	0	0	0	0	0	0	0
PWY-5028: L-histidine degradation II	unclassified	0	0	0	0	0	0	0	0	0	0	0	1.23958e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21281e-07	0	0	0	0	0	0	0	0	0	0	6.35444e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5030: L-histidine degradation III	unclassified	0	0	0	0	0	0	0	0	0	0	2.73974e-06	6.26732e-06	0	1.88843e-06	2.85118e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19333e-06	2.50931e-06	1.65656e-06	0	0	0	0	1.13248e-06	2.29385e-06	4.43579e-07	8.846e-07	3.02422e-06	4.20884e-06	2.94729e-06	1.20665e-06	3.05062e-07	0	0	0	0	0	0	0	7.47071e-07	0	9.64305e-07	0	0	0	0	0	0	0	0	0	1.00334e-05	0	0	0	0	1.89812e-07	0	1.36697e-06	0	0	0	0	0	0	0	2.93058e-06	1.99402e-06	0	9.05728e-07	3.95842e-06	6.9228e-07	0	0	0	0	0	0	0	0	0	0	5.49911e-06	0	8.19391e-07	6.90778e-07	0	0	1.20045e-06	4.70051e-06	0	0	0	0	1.89122e-06	0	0	0	0	0	0	3.68505e-06	0	8.71e-06	0	0	0	1.29298e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65851e-06	0	0	0	7.34243e-07	0	0	0	0	5.10721e-07	0	4.19745e-06	0	4.0149e-06	0	0	0	8.17985e-06	0	0	0	0	0	0	0	0	0	8.77703e-07	0	0	0	0	4.0848e-07	2.86263e-06	2.09846e-06	1.05754e-06	0	0	0	0	0	0	0	0	0
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30972e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5080: very long chain fatty acid biosynthesis I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153718	0	3.09668e-05	0	0	3.8225e-06	0	5.87124e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5097: L-lysine biosynthesis VI	unclassified	6.55079e-05	1.87303e-05	6.89425e-05	2.19579e-05	1.3816e-05	1.18652e-05	3.09519e-05	3.23079e-05	1.64076e-06	4.51608e-06	2.18722e-06	4.45836e-06	3.13738e-05	0.000102761	0.000110312	3.11566e-05	8.28536e-06	7.6365e-06	6.02174e-05	2.21638e-06	2.77295e-05	0	2.1087e-05	0	0	0	0	8.91105e-06	8.66851e-06	2.65144e-05	4.49537e-05	4.96917e-05	3.71057e-05	1.70715e-05	1.85674e-05	0	0	4.80972e-06	5.86137e-05	4.83781e-05	3.08424e-05	4.51939e-05	5.11119e-05	5.87036e-05	1.95602e-06	2.14098e-05	0.00012462	4.21022e-05	1.04494e-06	1.24719e-07	2.39543e-05	4.32053e-07	8.2512e-06	1.78416e-05	2.10474e-06	2.24727e-05	4.85182e-06	1.84091e-05	6.43325e-06	7.14152e-06	2.8866e-06	1.30669e-05	6.99488e-06	1.09445e-05	1.41006e-05	2.33323e-05	3.05491e-05	1.36723e-05	1.78521e-05	3.2891e-05	3.18747e-05	4.51973e-05	4.60184e-05	2.42066e-05	3.19378e-05	4.60731e-05	1.14993e-05	1.36901e-05	8.39199e-05	0	4.11216e-05	2.41586e-05	3.2428e-05	4.02754e-05	4.87928e-05	3.7605e-05	1.82876e-05	3.80588e-05	6.94341e-06	8.1426e-07	0	5.00835e-06	0	2.45161e-06	5.01412e-06	0	1.59119e-05	2.66635e-06	3.54726e-06	1.6516e-05	8.59343e-06	3.04868e-05	3.09473e-05	0.000162058	3.1166e-05	1.56374e-06	2.1599e-06	3.98469e-05	4.46667e-05	7.73375e-05	0.000139179	9.85208e-05	5.07752e-05	8.70515e-05	0	5.65597e-05	3.71464e-05	9.68901e-05	7.78253e-05	3.70842e-05	6.88929e-05	1.60379e-05	2.09621e-06	1.86374e-05	6.57296e-07	1.08491e-06	7.01959e-07	6.33486e-05	2.38342e-07	5.7522e-05	4.28577e-07	2.58097e-05	3.71122e-05	7.62297e-07	5.49487e-05	1.16137e-06	7.38816e-05	2.41011e-05	7.40389e-07	1.21878e-06	1.40833e-06	2.26316e-06	7.66451e-06	1.79704e-05	5.40378e-05	3.87965e-06	3.54872e-06	4.05376e-06	1.59301e-05	1.42328e-05	1.84721e-05	3.01133e-05	3.05607e-05	2.44749e-05	3.84484e-05	3.21868e-05	2.75024e-05	2.23117e-06	3.08224e-05	9.00135e-05	8.53052e-05	1.86807e-05	3.13176e-05	4.88862e-05	4.05062e-05	5.46383e-05	5.77106e-05	8.04141e-05	5.96432e-05	7.26765e-05	6.79016e-05	2.87161e-05	2.61874e-05	4.30949e-05	5.56034e-05	8.39438e-06	9.52277e-06	1.73519e-06	3.06089e-06	2.1996e-05	2.31933e-05	3.3544e-06
PWY-5100: pyruvate fermentation to acetate and lactate II	unclassified	7.65806e-06	5.03404e-06	1.74834e-05	1.24919e-05	3.44745e-06	2.38042e-06	6.91333e-06	4.07821e-06	5.00077e-07	3.06178e-06	3.88916e-06	3.21637e-06	4.54601e-05	0.000100992	7.49425e-05	1.71867e-05	5.11552e-06	4.0263e-06	1.94064e-05	2.47139e-06	1.3127e-05	8.73889e-06	2.04919e-05	2.38696e-07	0	0	0	0	6.21525e-06	7.35407e-06	1.15251e-05	2.53824e-05	1.85007e-05	4.20934e-06	9.61239e-06	0	5.59561e-07	5.03336e-06	5.57287e-05	1.96126e-05	2.06184e-05	3.52832e-05	2.51053e-05	2.55462e-05	5.90771e-07	1.05009e-05	1.22076e-05	9.86322e-06	3.30846e-06	2.26561e-06	1.84745e-05	1.83812e-06	4.21406e-06	8.51644e-06	2.6406e-06	1.86515e-05	4.22128e-06	3.50901e-06	5.04998e-06	9.09446e-06	1.7117e-06	6.71173e-06	5.88598e-06	3.31959e-06	7.84042e-06	7.64693e-06	1.38132e-05	7.37047e-06	1.04916e-05	1.70782e-05	2.67492e-05	2.49962e-05	2.00534e-05	1.2491e-05	1.19557e-05	3.32009e-05	7.66133e-06	1.05537e-05	3.51924e-05	0	2.86818e-05	1.32908e-05	1.61287e-05	2.16012e-05	1.50336e-05	2.06964e-05	2.03397e-05	1.6686e-05	2.55323e-06	1.29574e-06	1.49038e-07	9.07893e-07	0	2.53591e-06	1.97963e-06	0	1.59696e-05	3.45234e-06	1.84285e-06	1.14365e-05	6.84531e-06	3.01041e-05	2.87285e-05	0.000159638	2.58684e-05	2.49662e-06	1.68184e-06	4.65973e-05	4.43192e-05	6.75002e-05	4.87495e-05	0.000102961	4.26126e-05	0.000106071	0	6.05978e-05	5.62788e-06	7.00807e-05	0.000121979	7.35927e-06	1.3667e-05	9.90682e-06	2.82897e-06	2.18722e-06	1.47841e-06	6.71717e-07	3.06934e-06	1.35517e-05	5.65645e-07	3.79758e-06	9.07914e-08	1.90051e-05	4.6745e-06	1.35761e-06	7.45537e-06	2.23133e-06	7.61493e-06	1.74742e-05	0	1.20668e-06	3.59531e-07	2.09949e-06	7.90517e-06	5.62042e-06	9.56645e-06	2.35145e-06	3.62829e-06	3.86256e-06	1.01178e-05	9.62096e-06	1.41543e-05	8.01268e-06	1.25857e-05	9.89025e-06	2.87883e-05	1.11552e-05	1.83339e-05	8.19544e-07	3.34225e-05	8.1693e-05	4.23094e-05	2.00187e-05	1.96298e-05	4.98931e-05	2.65889e-05	3.29919e-05	4.07595e-05	4.23196e-05	2.22341e-05	3.40397e-05	3.49939e-05	2.00693e-05	1.87123e-05	4.43473e-05	3.26188e-05	3.62609e-06	3.17311e-06	3.71633e-06	2.88252e-06	5.04115e-06	1.51594e-05	3.03349e-06
PWY-5103: L-isoleucine biosynthesis III	unclassified	2.17338e-05	9.8431e-06	4.30222e-05	1.43612e-05	3.43393e-06	6.52814e-06	2.7296e-05	1.51323e-06	0	5.69324e-06	2.08343e-06	3.72712e-06	4.25921e-05	0.000131711	7.65323e-05	8.04599e-06	1.27826e-05	5.61761e-06	3.42451e-05	5.0707e-06	7.22591e-06	5.9665e-06	3.13889e-05	0	0	0	0	2.67661e-05	2.30456e-05	5.6262e-05	2.33203e-05	2.39368e-05	1.98306e-05	8.28745e-06	1.27285e-05	0	0	9.10482e-06	5.97947e-05	8.50937e-05	2.55141e-05	4.73517e-05	5.97635e-05	4.48375e-05	1.90316e-06	3.70547e-05	2.36424e-05	9.61481e-06	2.10487e-06	9.34389e-08	3.13798e-06	9.18911e-07	4.20492e-06	7.77102e-06	1.76014e-06	9.82903e-06	8.11427e-06	2.36197e-05	5.48875e-06	7.32411e-06	2.91949e-06	6.65219e-06	5.17379e-06	1.11115e-05	1.31285e-05	2.86214e-05	2.37908e-05	1.39358e-05	1.72847e-05	3.44315e-05	1.76363e-05	3.16801e-05	2.94638e-05	1.71643e-05	2.08974e-05	3.88284e-05	6.13514e-06	1.11668e-05	5.63817e-05	1.35912e-07	3.11463e-05	1.75075e-05	2.46832e-05	2.18252e-05	3.83048e-05	2.4947e-05	2.19012e-05	2.77978e-05	1.26297e-06	7.22725e-07	1.47904e-06	6.06784e-08	3.12234e-07	1.39427e-06	1.13629e-06	7.46849e-08	2.12657e-05	2.50784e-06	0	1.73872e-05	7.62656e-06	1.97629e-05	2.38489e-05	0.000157302	3.48878e-05	3.94195e-06	3.16347e-06	2.49855e-05	4.21814e-05	7.39935e-05	5.54256e-05	0.000108897	5.29023e-05	8.01965e-05	0	4.80988e-05	8.15002e-06	8.95393e-05	9.32377e-05	1.46695e-05	2.24126e-05	1.4763e-05	3.59137e-06	6.75137e-06	1.9442e-06	2.61181e-06	0	5.50819e-05	1.59443e-06	5.92854e-05	0	1.63668e-05	2.9845e-05	0	5.00755e-05	1.45603e-06	8.25623e-05	4.22513e-06	8.60493e-07	3.81796e-06	0	3.76033e-06	7.9603e-06	1.00361e-05	4.13909e-05	3.42658e-06	4.37054e-06	4.94366e-06	1.38873e-06	1.36729e-05	9.40251e-06	1.55208e-05	3.46624e-05	1.5103e-05	1.87355e-05	1.47615e-05	3.01834e-05	2.77434e-06	7.45827e-05	5.60617e-05	4.4525e-05	2.15921e-05	2.30035e-05	4.83702e-05	2.50889e-05	3.9925e-05	3.68961e-05	5.98766e-05	3.4874e-05	5.85317e-05	4.07096e-05	2.35622e-05	2.21034e-05	5.31177e-05	5.6995e-05	2.81188e-06	6.8965e-06	1.9864e-06	2.34712e-06	1.10417e-05	2.44079e-05	6.44752e-07
PWY-5104: L-isoleucine biosynthesis IV	unclassified	4.33541e-06	2.05571e-06	4.92831e-06	0	0	0	0	0	0	0	0	0	0	1.01645e-06	3.24073e-06	0	1.65063e-06	0	0	0	1.54097e-06	0	0	0	0	0	0	0	0	0	0	0	4.29135e-07	0	0	0	0	0	5.67319e-06	2.84396e-06	3.77387e-06	1.05372e-05	8.20073e-06	2.17653e-06	7.05846e-07	3.06743e-06	0	0	0	0	0	2.96578e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.61651e-07	0	9.4087e-07	2.85747e-06	0	3.45361e-07	0	0	2.40514e-06	8.44375e-07	0	1.217e-06	0	0	0	0	0	1.21927e-06	0	0	6.76669e-07	1.75561e-06	1.77127e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.10133e-06	0	4.58269e-06	0	0	8.98759e-07	0	0	0	0	0	0	0	0	2.31925e-06	0	2.72229e-06	0	3.05503e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94801e-06	0	0	2.76288e-06	0	2.75313e-06	0	0	0	0	0	0	3.31914e-06	1.75981e-06	0	0	0	0	3.09138e-06	0	3.56738e-06	0	2.9693e-06	2.13307e-06	1.61074e-06	2.66494e-06	0	0	3.51394e-06	2.3833e-06	3.26115e-06	2.88896e-06	0	0	0	2.17616e-06	0	7.75394e-07	0	0	1.86436e-06	0	0	0	0	2.69775e-06	0	0	6.77146e-07	1.43285e-06	1.07749e-07
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	unclassified	0	2.73684e-06	1.54387e-06	0	0	0	3.02661e-06	0	0	1.0689e-06	8.67964e-07	1.58285e-07	2.04313e-06	5.58599e-06	5.69071e-06	3.07893e-06	2.33458e-06	1.63593e-06	0	2.09435e-07	0	0	0	0	0	0	0	0	0	0	2.08193e-05	1.17999e-05	1.4687e-05	0	0	0	0	5.97193e-07	1.40046e-06	0	6.24644e-06	1.38484e-06	2.12732e-06	2.65285e-06	1.23797e-06	1.85925e-06	5.09389e-07	7.9404e-07	0	2.81934e-07	0	2.87669e-07	0	0	4.88783e-07	0	4.95623e-07	4.70226e-07	5.30663e-07	1.21143e-06	0	0	2.52378e-06	0	6.21122e-07	1.34599e-06	1.10651e-05	0	2.53907e-06	3.72706e-06	9.93477e-07	4.3756e-06	2.56476e-07	1.29023e-06	4.9784e-06	3.16681e-06	1.13614e-06	0	0	0	6.50965e-06	5.4942e-06	4.33407e-06	0	3.47631e-06	4.18565e-06	2.19179e-06	9.7169e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31514e-06	0	3.25679e-06	1.66043e-06	0	0	0	0	0	0	0	0	1.07274e-05	0	2.81438e-05	2.4856e-06	4.90588e-05	2.42754e-05	0	0	3.62168e-07	0	0	0	0	0	2.7929e-06	0	2.88733e-06	0	0	2.36292e-06	1.00638e-06	5.63257e-06	1.46348e-06	8.3113e-06	0	0	0	0	0	0	0	6.93408e-06	0	0	0	0	4.02787e-06	0	0	3.66775e-06	1.12928e-06	0	0	3.16428e-06	2.67906e-07	0	0	6.87104e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26886e-07	0	0	0	2.94247e-06	6.88443e-07	0
