Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	unclassified	98.1863198144	144.764390171	363.2760707043	111.2943667811	0	0	236.7227421954	30.1013185233	0	43.1932066367	46.7095900662	47.6525768494	192.2572541906	606.4180263183	743.8184722624	134.858174329	99.5651696938	61.4289191999	338.4505102884	38.2576517587	194.7135968524	380.5004457847	57.593407068	0	0	0	0	0	36.5299035282	195.4249044162	35.2136116579	198.2195886428	135.7021649929	0	36.0039106595	0	0	123.8245322793	323.6564041426	598.1354487166	294.3165377201	421.5880624968	250.8103046392	498.1729813495	60.4570745767	545.7112263955	97.4532586864	679.1439241246	2.7400286011	13.9096150327	79.0097823389	24.4575934	81.1807917447	58.2523010945	60.7970719508	155.0091559216	66.5379405653	280.7461784763	172.5570388111	97.2994241293	60.3880091436	196.3796641287	88.3986675183	19.3401587716	149.3341126417	202.6454937957	98.4022426694	155.2377372634	166.572991306	236.0465259812	505.5055518761	385.3650364749	565.2432834219	339.8138633045	145.2411578938	324.5129154866	103.1781622919	103.477566436	289.8436357855	0	708.6264140022	122.8430568722	238.224251344	144.4946426393	209.1588596473	620.1397875978	241.369730295	59.8479918314	20.4048766231	0	12.7006659385	10.3220564847	0	61.8694441856	15.3275465609	0	61.1738442261	29.4706265203	25.6525059914	170.0949809439	19.7561600358	187.1117603341	111.6488842379	376.2749549942	195.8349017204	69.9001253989	86.6934089443	209.0365390999	334.0443460315	275.4683061845	653.7172620392	791.5023970212	383.0599448843	668.679927639	0	501.7208307506	32.3427475212	643.2642066808	542.2485033362	64.9997597396	50.8825324432	58.781123731	49.9461468316	57.9047208393	20.4977485676	57.4272859577	27.4953930078	109.3110312659	9.4937404719	52.5336426867	100.4512608704	266.0411789207	209.5330280335	51.439044311	95.8721571543	47.2086151459	109.1178414522	327.3211683391	0	0	6.988646945	18.8425303889	85.145642128	105.2223226779	193.919590042	36.2750827519	45.7269051063	102.1695944518	161.0248021148	124.5978921808	119.5864219111	366.0409563543	112.8228454684	220.8382724836	322.8947202489	324.3483023736	353.0867712811	35.9586188611	222.727529741	32.457894256	570.8578993916	80.3122759331	98.256580085	127.2523366582	102.8517270756	188.8007919739	154.792854793	241.3668217114	136.6185433794	82.0961283548	122.2078421288	413.641430251	273.2331733115	236.9823764117	443.9239352596	74.3052295105	43.6346244083	66.2739328536	15.0077023506	126.8976701723	82.9757029463	6.306780961
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	unclassified	0	0	0	0	0	0	19.7126788761	0	0	0	0	0	0	0	0	0	0	31.6204933229	0	15.4168426768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8797655633	0	0	0	21.218298403	0	7.1144295524	0	0	0	0	6.4042200957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6224306749	7.4583799647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1536540962	0	0	0	0	0	9.0029155564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0381689567	0	9.7251959048	0	0	0	0	0	0	9.8405704575	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8507414886	0	0	8.6805210141	0	0	0	0	42.2811498772	8.8056121801	13.0104421917	0	0	8.2000502319	0	0	0	5.00098863	0	4.6700659924	0	0	0	0	0	5.6921532185	0	0	0	0	20.1899466952	10.4474679586	16.4634964497	10.8422161796	18.1612188449	0	0
ORNDEG-PWY: superpathway of ornithine degradation	unclassified	56.94211759	47.3018813491	38.5603732607	0	8.8180591558	0	52.8988878835	0	0	32.1789301769	29.7223964994	18.5631818462	22.3952737995	27.175789065	16.2592368765	0	63.1178063881	96.2166335093	0	59.9011628525	50.3846045248	41.2764361064	0	0	0	0	0	0	0	0	13.4267525919	15.7010309933	45.7110339604	0	0	0	0	15.3002295811	126.7193819431	136.5217500283	35.269933212	199.0494600254	60.1233761936	81.5512005853	36.1924694873	488.2734493308	14.9422349139	32.7363093992	50.2367096918	27.8447487027	0	35.0062039042	0	0	16.5975857403	9.8179734244	29.183933505	17.2839183794	24.643598021	34.6800932007	0	0	26.9828633999	14.1922964138	58.4808432866	17.8928392034	22.0186914297	86.0495729377	26.0746414437	37.165170462	89.3224850471	67.092913699	128.9797485753	83.0940566686	35.3972050067	13.4811147895	11.2835009005	32.1708918778	8.6973054263	0	0	16.8016245459	29.3038204965	36.556877304	27.372617822	35.5572262113	192.0536304857	0	0	0	0	0	0	0	0	0	14.0329807458	136.9801899594	10.0207368303	110.9405972489	0	35.6058414532	8.0277475852	0	23.057771598	160.6926947995	121.7710035448	32.3993311743	0	0	0	7.6006848388	0	10.3884306441	0	17.6763791509	0	17.3953109469	0	0	8.4008199419	37.4671291827	74.8840629635	0	27.7990945945	70.542578787	13.806646573	38.1508728139	49.5256124519	0	301.9179035456	84.0504352724	75.6144795738	311.0834253769	28.7884978922	277.2383900531	51.5154071311	0	0	74.770390279	0	110.755297451	246.5713085398	14.7036704176	19.576267034	173.2584315737	119.7913290575	227.0904371856	39.5746701201	172.4782681083	0	23.1669365335	32.5594847332	229.0910490667	73.428027025	25.9740792423	29.4281991432	66.2750318129	121.8083697528	54.337905002	25.2191431386	116.7749588619	30.4401519072	40.0172623592	45.8806868982	14.4048523661	0	0	13.5984591375	22.5575947214	23.2868173529	127.7002716665	63.224795397	122.8960292889	0	48.4530819155	39.153260421	67.3445758973	85.646657322	24.136772228	6.3584496139	15.9562506557
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	unclassified	0	7.7988392445	9.3234059781	0	0	0	14.8932996629	0	0	18.8865240394	7.2442509432	21.7482878967	4.3282815182	14.9654148627	0	0	10.6113528431	8.3584752033	0	7.1024917868	10.8648797899	0	0	0	0	0	0	0	0	0	17.6144978345	14.5762552448	20.8323841415	0	0	0	0	0	18.663127499	23.2506127393	0	58.4433921282	9.1026507021	3.7399044814	39.3917904758	20.5283443089	7.6502959447	0	7.4921251931	7.2708132217	0	0	0	70.0883530206	0	21.3501517265	0	16.169979246	0	0	0	0	0	0	0	0	19.6722719311	62.299506914	21.850035127	15.7599792866	0	12.5337797037	14.7508152554	23.9347349292	9.450618624	8.7378958044	0	0	42.5041054509	0	90.627400211	77.077283727	84.6890528045	57.4884111632	125.7191931086	75.5104125531	45.1954180251	30.3031882885	0	0	0	0	0	1.7826589762	0	0	3.9812264144	15.3653135611	0	32.0820296679	0	7.9325060767	0	0	2.5371609021	10.0754750281	23.0213779359	0	0	0	0	0	0	0	0	0	0	12.5910460862	0	0	0	0	3.2828303621	0	21.0968290553	8.3273695256	0	19.1814548007	0	0	0	11.0032891889	94.9747990444	0	76.5007368901	0	41.5109088751	0	0	8.7744116526	0	14.7355080965	6.9364115614	17.8148784694	29.0445373128	13.2292283079	20.2777984371	41.8903673533	11.6214936604	11.5575773606	0	0	60.9843024127	28.1886058176	8.9457226635	23.4349032995	82.211189897	15.798509841	1.5916335886	0	9.3632385202	0	2.4000756193	13.4120287292	14.6032828268	48.3017086005	0	86.5835528863	103.105581968	146.6843581657	87.6856009909	10.0844177515	23.8665295751	134.7620763225	55.0102746778	17.9766882157	11.0108070307	0	9.3045191691	13.678983256	43.3605454488	0
P108-PWY: pyruvate fermentation to propanoate I	unclassified	0	0	13.7246136304	0	0	0	0	0	0	0	0	0	0	20.031071489	35.2370671145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6329306128	13.4365068439	0	0	0	0	0	0	20.945895802	0	0	0	8.1776295603	24.2176597333	49.1733802638	0	15.1342608923	0	0	0	0	0	0	0	0	10.3623229345	7.2538975878	0	0	0	0	0	0	8.1528059589	0	0	0	26.5885367984	12.5127032881	0	18.5284870777	0	4.4317752053	13.258264108	0	9.6365420558	0	0	0	0	31.8695579125	25.9121286014	26.7212576228	0	27.3187144822	23.444755954	34.3692286285	14.4770539206	0	0	0	0	0	0	0	0	0	10.7824435749	0	0	0	0	0	0	5.6765008199	17.3754964693	0	11.7308312407	0	42.2601261573	0	0	0	0	0	16.7896771604	0	6.9710180151	0	0	0	0	0	0	0	12.7883814976	0	0	0	8.5488488328	0	40.7410277334	11.676850973	0	11.8948678433	0	19.6600190736	12.926720365	0	0	0	0	0	0	0	6.1190163759	0	0	0	0	0	12.1853538642	7.0223437449	17.266493497	0	0	60.475705754	7.0272236579	0	0	0	0	5.3803959998	0	6.5443038531	30.1327216882	0	0	0	19.4909220284	9.8969904864	0	8.5938648612	0	0	0	0	0	0	8.0859467588	0	0
P122-PWY: heterolactic fermentation	unclassified	0	5.0873184929	16.0307276352	0	0	0	6.7301875291	0	0	13.485561731	0	3.8821897094	10.4765601013	22.7359416072	8.8456964877	0	0	7.277683465	0	5.2797157952	0	0	0	0	0	0	0	0	0	0	12.1382358859	0	7.8361235399	0	0	0	0	18.9593648598	20.0381775484	0	0	0	0	5.4470633156	22.7261469361	19.7813140606	0	13.6643685488	5.6446778588	0	0	0	0	0	9.2613321329	0	5.7719020381	9.896785469	4.3071012013	0	0	0	21.4383239987	5.8446896505	0	0	0	0	4.3555652449	0	7.1864307593	0	12.4605767533	15.9874536087	0	0	0	0	0	0	0	0	0	0	0	9.9430237201	0	0	0	0	0	0	0	0	0	0	0	11.3311113428	0	0	0	5.4506369821	0	0	0	12.4823611608	33.0461812483	4.5847966871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2941196646	0	17.0126349475	2.4306872902	0	0	0	0	0	0	21.7439857282	0	9.6302341398	22.3792588826	5.0836787249	0	0	0	0	0	38.4929094751	0	2.4610745232	19.447221928	30.5127295734	36.8538723473	8.9275000232	17.0796111213	0	0	8.6770890257	0	0	0	7.9767171853	0	26.5929767219	0	0	0	0	0	0	18.1891647405	0	0	0	3.4362151079	4.1294910568	0	6.9837192565	0	0	5.8863849976	2.6409279996	0	10.7587818374	10.4930896237	0	5.107029464
P124-PWY: Bifidobacterium shunt	unclassified	0	0	24.482130248	30.2657795534	0	0	0	0	0	0	0	0	0	30.7249316921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2435220261	0	0	0	0	0	0	0	0	0	51.4824730587	0	0	12.3543877106	0	0	0	39.6426324111	0	7.9068334901	15.3614323387	37.3332205505	0	18.4109734663	0	25.5298608224	0	0	0	19.2227421168	0	0	0	297.854811271	0	284.6804152545	79.7343603229	0	0	0	0	0	0	362.1000313876	0	0	0	0	302.2423129724	0	0	0	0	0	0	0	0	0	0	13.0225696108	0	0	0	0	0	0	0	0	9.6149080487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.7646635226	0	23.9319963744	16.7075484593	8.9989606498	0	15.1386932278	0	0	0	0	0	0	0	17.4206289819	22.9815489078	0	0	0	0	0	0	0	0	0	0	19.1910786886	18.6162538682	0	20.8574935328	0	0	23.1758582598	0	0	0	0	0	0	0	0	0	0	0	0	20.0573573562	0	0	0	0	0	0	0	0	220.2267879276	46.4641446737	0	0	0	46.4997227586	0	0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	19.0188227754	0	0	0	4.0527694176	6.2038635872	0	7.2535935764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4030524218	17.7645429117	0	0	0	0	0	0	0	20.7010009921	0	22.1708045279	6.1085094963	0	0	0	0	0	0	0	0	0	0	0	17.194606617	0	0	0	4.0102560814	0	6.7263650966	13.7285184604	10.2092576644	0	0	0	0	13.5204491305	14.8432034419	22.0471302977	0	8.5594230762	12.2113938525	0	5.6339516771	0	0	0	0	0	0	0	5.8125076898	0	4.9087969526	0	0	7.6779406455	12.4306856429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4712373513	0	0	0	0	15.1646902066	0	30.1742442371	0	0	0	0	0	0	0	0	0	0	13.9969903435	0	36.1002071406	0	0	0	0	0	4.7921020506	0	0	0	30.715685806	0	9.4079019225	0	6.1155578899	0	0	0	0	0	15.0598169596	0	0	0	0	0	0	0	0	0	0	0	0	0	6.053847762	6.4802545236	4.6312025669	0	1.1946364341	0	0
P161-PWY: acetylene degradation (anaerobic)	unclassified	14.0349683716	15.6369135799	8.7752374349	0	0	0	63.2754218955	0	0	4.6091562533	8.0727716141	3.8559585083	58.1668923416	38.448269053	47.4601703495	20.481055372	29.2454394171	34.1315171224	0	29.1072508658	0	50.7968764848	0	4.9375414162	0	0	0	0	12.9352928505	0	18.0722007865	24.2815681913	38.771662293	4.4041991136	0	0	13.2646306476	21.3855606695	40.6058780976	63.7165699564	89.0177622623	88.1547301159	38.1638327422	19.5036114482	30.7960859599	271.1029664334	6.306079849	25.2534176287	15.8307713858	34.9692418905	0	11.127655477	11.0610141833	0	49.9813921761	0	2.778677985	43.5092709007	18.5596403768	0	24.779720629	0	16.6202947593	35.5768660499	17.0857334857	62.2673487439	61.2336996473	41.3400801928	69.2735079027	163.827388762	24.0803729553	121.2500343553	17.1975315673	46.8320916236	77.6777239787	229.1144986933	0	39.052375829	21.7142445068	0	39.9577246625	36.4281339278	80.5496179812	39.4594838561	23.181905396	59.4367406608	34.8916895149	18.8148423976	2.1429644763	0	3.9887255419	0	0	0.8338732487	0	0	22.8724008296	30.8135806039	23.8540431957	20.2883810745	0	11.1478371227	65.9940995754	0	15.1922568025	7.2897590925	49.0254523716	7.0340694799	23.3173853292	28.4361811795	0	10.7991274869	11.6992283563	1.9544512551	0	14.1747607629	0	14.8986001371	0	5.3299206767	2.0301233015	5.8501798186	57.2148459306	10.3826025407	40.3055576962	16.5028837412	16.9117065215	9.3009708061	33.0936677436	12.1201394993	2.0299574524	13.3046300112	71.3097603047	16.3026847778	22.8194230541	65.8806904228	36.8014078951	0	0	21.7798430837	0	7.1913316284	25.4992077473	29.909673693	42.6580372337	39.7516256236	7.6104836972	70.4911952187	8.5402372279	30.5399180766	0	20.6573533508	12.3956435482	11.7743639509	0	6.3225196398	66.4996435051	21.6610868364	21.9446752519	45.3740564902	3.8862374565	72.696029703	69.021573216	19.7732992798	27.2297526696	35.7028845059	38.403382977	43.2011568507	23.9336645798	38.1486344269	47.8001606414	41.0417349798	24.3124211538	25.1689549689	0	40.3761878268	27.4814694838	59.4992879352	34.7740082909	54.7021144421	82.668448762	10.346183042
P164-PWY: purine nucleobases degradation I (anaerobic)	unclassified	0	0	0	8.2276513786	0	0	60.5590853106	0	0	30.5438357364	37.4254637686	54.0999799965	51.2708782295	150.8445494292	152.1620179706	31.6517315823	28.366814182	33.6954376778	123.0508038609	25.5738002202	21.0169510451	0	0	0	0	0	0	0	0	0	65.7661589536	47.783346502	52.166478095	0	0	0	0	0	209.3126500694	61.8130999961	74.9537751175	70.3345027634	40.7489457985	66.1762484102	24.1113794201	195.3701315282	193.6774466905	51.4807455652	0	0	8.5711778239	8.539678165	0	0	29.2874098379	61.9685424221	11.7328054921	11.9349401115	13.2027877933	3.0309388366	0	7.9313567748	39.0467283689	0.6965603029	19.6186766835	6.333976607	81.1925297342	57.9737227613	28.3408277733	91.3268534985	73.5542878173	144.3634256548	75.1008595653	54.0717694478	25.0840739862	34.2198936596	25.0003271024	58.3443663684	98.0362042025	0	0	0	11.5305555206	17.4938401124	52.4813150822	0	78.9207899327	26.5983212413	6.8598450849	0	0	0	0	0	0	0	34.060707668	0	29.4404363223	23.6500516882	3.6321401522	24.9753523092	14.7625330251	249.2112121649	0	0	19.1550474365	25.9114862125	108.2582032166	40.7234148876	0	38.0411127394	59.0578500289	18.0939550833	0	7.5414771717	48.3021338259	0	14.6787004249	0	31.9779775604	30.2899286623	26.2250062412	0	15.6721870513	24.5931235774	0	26.5251774202	0	0	0	114.8302438193	106.2934316301	0	46.3684337537	6.8722568793	37.2327636091	18.4319898965	5.659315797	0	0	25.5280586648	0	40.7023244344	32.7413285654	0	0	204.4629683654	21.9084912023	44.4594279074	0	35.1166443701	0	164.1445835042	93.8418017746	39.7772864926	16.990636199	19.6529151101	15.8400477758	241.1018737431	73.5000867951	39.7514077178	31.4466874266	40.9571543207	68.2131690407	234.1850940235	92.5670839261	80.1917125061	69.0857719415	73.9684407336	50.7714156689	58.335598775	35.303975539	30.5146368657	220.1456431594	81.7370589759	38.004704835	0	0	22.5454920982	127.8666373079	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	unclassified	0	0	0	0	0	0	28.2341387136	0	0	0	11.905336266	13.5170638551	20.7744714312	17.5961690004	15.4961424074	0	0	13.041657467	0	15.0512500192	0	0	0	0	0	0	0	0	0	0	32.2443174698	16.2283349146	0	8.7273518545	0	0	0	14.6141615461	78.2412823924	21.3925048541	30.5435762448	47.6324919795	19.2984388309	5.5425052867	86.6475016687	28.2157844514	49.4341924656	42.0209912583	15.6394144453	0	0	11.8283814884	0	0	37.5687802959	25.6036838167	0	0	65.208146404	0	0	1.8108427939	0	13.4499488638	0	0	4.1309429183	0	0	18.4757896933	79.2490308953	0	280.5579305453	150.0085123294	0	0	4.1391904036	0	60.9832839922	0	16.005959768	26.1319909397	49.2195708722	31.2783811982	14.9701710694	5.2327043462	0	15.9023917355	13.4836549901	0	0	0	0	0	24.6812807171	0	20.4484454054	65.566139545	0	260.9828473363	0	0	14.164425949	62.8960320831	0	12.0517781822	34.8082159498	14.4726163948	0	71.1652607129	2.9256862401	64.8067710879	45.2931678724	0	0	13.3924123829	0	41.2819021219	0	0	0	21.7672910233	45.5476211462	0	8.1243360894	1.4702289485	31.4684775078	0	0	0	0	5.4538839755	27.577041813	4.7660548302	31.1795524303	0	38.4498000324	6.9327569248	0	0	0	38.3969718695	14.1383642569	16.0816255765	10.8544719788	2.770047811	27.0186171676	50.9011345193	0	0	19.0334305499	0.9698466844	38.3138125777	0	0	15.5096266163	1.9621704242	27.0494658631	82.4558158085	0	19.7995353745	0	0	0	0	79.671971788	4.380008318	75.2781093647	0	45.5656465179	23.3823253375	13.9892996162	25.0823449571	7.0452818418	0	24.8298437134	16.4091312652	8.6713508699	9.7755527234	28.9599264804	0	17.8549385797
P221-PWY: octane oxidation	unclassified	2.1106231888	0.687573935	0.6968043898	0	0	0	7.2094996553	0	0	8.6712454	0	4.5677142599	5.0763497951	0	1.1525561907	4.4509321743	1.3563290949	17.406626106	0	15.4485182676	1.5033356427	0	0	0	0	0	0	0	0	0	0.7186852483	1.1737537183	6.2274865609	0	0	0	0	4.6110648263	0	0	0	0	5.2574034564	3.2012952847	10.8925007311	15.2587701424	0	4.4913303757	7.1344030039	5.2680534235	0	0	0	0	4.1876068687	6.5765575113	1.8776605797	0	1.284123311	1.0076289528	0	0	1.6237622043	2.1756920619	0	0	1.4890636233	0	0	1.0082416999	23.3603347726	3.272329599	25.6473393421	20.0493092057	1.3755336054	1.4682344183	0	2.577956329	0	0	8.4878913328	16.4148898193	10.570348881	0	3.0696509648	0	0	2.9510560739	0	0	0	0	0	0	0	0	12.759393932	15.1693877042	0	0	0	1.9707963338	0	0	0.4940717387	0	4.9594540305	0.7324493409	0	0.8745396079	0	0	0	0	0	0	0	0	0	0	0	10.4647665879	1.9685610009	0	15.088506904	9.7521765968	6.4538330255	0	0	0	4.5046027332	0	7.9036824951	0	16.4610453692	0	16.043114004	0	0	0	1.2436819274	0	11.8648697903	0	0.5522969416	2.8477505611	8.0355027637	26.482359617	1.1941278093	0	0	3.6254101831	0	4.2660792613	0	0	0	1.8869701285	13.9515358108	2.8866677913	1.472261176	7.9730599287	1.2840346123	0	1.27536301	0	0	0	0	4.2885846116	1.1556108358	14.2614240555	7.1428776329	3.9066575968	0	11.9370150215	16.2877954477	16.7104870832	15.1014582148	7.7013524173	0	0
P23-PWY: reductive TCA cycle I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9486071509	12.067966382	0	11.0940070606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9632094403	0	0	0	0	0	0	0	0	0	0	6.8847375728	27.3964435945	23.9871637698	0	0	0	0	0	0	0	0	0	0	15.4403696253	0	0	0	0	0	0	0	0	0	0	0	17.5068843641	0	0	14.0220093555	0	3.0650581163	10.5950413046	0	11.1139760552	0	0	0	0	36.864574751	45.7705363288	27.9155284945	0	38.4424122534	38.2564555705	39.9681580978	10.6909637345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6614811389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1500823727	0	0	8.6334792257	0	14.7767167297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7309361358	0	0	0	0	44.7536303842	0	0	0	0	0	0	0	0	19.7459248159	0	0	0	13.3400999898	6.6814197361	0	0	0	0	0	0	0	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	unclassified	14.5702574999	28.770686135	18.0339245907	16.2912242072	0	0	44.9197805866	0	0	0	0	29.5756665825	36.0881799758	6.2426783484	11.1615510806	0	10.9017293892	3.4251168563	16.6283588895	10.9948062105	0	0	0	0	0	0	0	0	0	0	34.5439106283	12.2802877719	25.9813342958	0	0	0	0	8.3572418693	23.126565186	48.7339733351	36.0116086297	33.4918328863	34.997675672	30.9273575441	0	0	30.0070944673	11.4764984703	9.7260958183	5.7458589729	0	0	0	0	14.4180034166	14.5792051261	9.6433039051	16.7327425652	19.9567701717	10.2018831155	0	0	0	25.6445427968	22.2649067852	0	0	52.1634244793	29.0135322833	25.8532938075	11.3062456641	10.8917017947	10.5660722939	15.4101539046	21.5068401484	0	26.6212519862	0	20.8495199704	0	28.0787576538	0	0	16.7238207295	19.7016017501	6.9245330053	1.6003447428	0	0	0	0	0	0	7.0883163495	6.1174663564	0	20.7172192451	53.6114538873	0	19.5666881961	0	30.4601656	14.3280001547	0	31.0479715812	10.1440169176	22.6886395632	40.0937299729	0	0	0	95.671653999	0	36.6541130754	0	42.4003680502	0	29.3452548218	30.3765695211	0	0	0	30.2982333577	0	0	0	0	16.6128960355	6.7846443242	0	0	0	18.0341427132	6.1295996757	12.2008121781	27.7262860686	25.4960711438	0	0	26.4967739158	0	20.6195583077	49.8717218342	12.4026511657	20.0855870541	21.1996575198	68.9476295347	70.6889383008	25.3900557897	0	0	11.3178092806	11.2742562956	70.2436389693	32.6072843243	20.6834972376	14.6325232919	0	78.8135961116	10.2280634012	11.5991413235	17.6636988587	7.2226561947	0	0	50.7425908684	35.6216223671	34.7961514885	19.0434255471	47.7101383476	42.2802280806	40.7696712608	9.4084281637	27.3260125615	0	35.9622298426	12.063227341	7.6245992781	25.4518084779	36.0996623215	14.6193367998	14.2126112738
