Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ARO-PWY: chorismate biosynthesis I	o__Synergistales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26994e-05	0	0	0	0	0	0	0	2.30476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I	o__Tissierellales	0	0	0	4.87452e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I	o__Veillonellales	1.83253e-06	7.745e-06	6.09593e-06	4.726693e-06	1.9035859e-05	0	2.276563e-06	4.51683e-07	0	1.2528747e-05	1.203007e-06	0	2.42621e-06	0	1.2474114e-06	6.9191e-07	4.86585e-06	1.03025e-06	0	0	0	0	1.25903e-05	2.38688e-06	0	1.28915e-06	1.62119e-06	1.4091e-05	1.34506e-05	4.49109e-06	1.0820776e-05	1.902176e-06	4.57649e-07	0	0	0	0.0001044328	0	2.65798e-06	0	1.61811e-06	0	0	3.6340276e-06	1.552244e-06	2.343533e-07	0	2.84351e-07	0	0	1.730536e-06	0	3.079806e-05	1.4609807e-05	2.21309e-06	1.02347789e-05	4.28724e-05	0	8.6236881e-05	4.94464e-05	1.28175e-05	2.28867148e-05	3.83292e-05	3.96279e-07	7.1813656e-05	0	0	0	0	0	2.19903872e-05	0	8.330195e-06	2.96287e-05	0	0	6.5115443e-05	1.6991187e-05	0	6.302838e-06	6.93201e-07	2.382693e-06	5.415017e-07	0	5.09923e-07	9.08504e-07	0	0	3.096654e-06	1.464118e-06	9.50587e-07	1.086203e-06	0	5.19346e-07	7.3822e-06	7.67631184e-05	2.515828e-06	1.11226157e-05	5.49716e-07	0	0	0	0	9.46023e-07	1.482428e-06	0	3.99479e-07	0	0	1.19346e-05	0	0	0	0	0	0	1.0536423e-05	0	0	3.52554e-07	0	2.0874022e-06	0	7.32856e-07	4.93822e-07	0	2.38166e-06	5.9539e-06	2.2488248e-05	1.82574e-05	0	0	8.9684e-06	0	2.94858e-06	0	4.10342e-06	3.512426e-06	2.0912545e-05	2.36092e-07	0	4.210874e-07	0	0	0	3.37088e-06	1.935525e-06	3.9321977e-05	2.694065e-05	0	3.0711392e-05	2.561849e-06	2.9103311e-05	0	2.059146e-06	0	2.0193801e-05	3.781092e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04766e-06	1.94957e-05	2.644606e-06	1.12121e-05	2.77435e-06	6.7965716e-05
ARO-PWY: chorismate biosynthesis I	o__Verrucomicrobiales	0.000113603	0	8.31032e-05	9.79292e-06	0	2.0107e-05	4.73942e-05	8.27329e-05	0	0	0	0	0	0	4.83634e-06	6.77825e-05	0.000133783	0.000151327	0.000115403	8.38401e-07	0.00014507	0	0	0	0	0	0	0	0	0	1.25713e-05	1.82291e-05	2.24687e-05	0	0	0	0	0	4.24619e-05	4.45392e-05	0.000112094	8.39841e-05	8.54776e-05	1.32916e-05	0	1.96576e-06	0	1.27799e-05	0	0	0	0	0	0	1.13636e-06	0	0	0	0	0	0	0	0	0	0	0	6.84327e-06	2.49753e-05	5.20189e-06	0	0	1.99788e-05	0	0	4.17396e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14671e-06	0	0	4.68304e-05	1.63655e-05	2.01201e-05	0	9.76459e-05	0	0	1.24596e-06	0	0	0	0	1.61547e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39499e-05	2.72881e-05	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Bacteroidales	0	0	5.3907294e-05	2.9105e-07	1.2172e-06	2.71941e-06	0	4.199031e-06	0	0	0	0	0	0	0	2.3870863e-05	5.415573e-05	2.289797e-06	1.721535e-06	0	3.292965e-06	6.84695e-06	2.391751e-05	0	0	7.90792e-06	7.25766e-06	7.08117e-06	4.35954e-06	2.60986e-05	2.8582384e-05	4.9116021e-05	2.3003547e-05	0.000138039258	0.000132610683	0	0	0	2.3146571e-06	0	3.6824357e-05	3.538988e-06	4.9977067e-05	3.2538645e-05	2.0323e-06	0	0	2.45178e-06	0	0	9.3871627e-05	5.45882e-07	2.3491775e-05	8.5285061e-05	0	3.8765306e-05	7.462789e-06	0	3.529649e-05	1.2486918e-06	0	8.413038e-06	1.441016e-05	0	1.14524e-05	3.50906e-05	1.4729178e-05	1.824113e-05	6.336325e-06	2.1921841e-05	2.3513555e-05	2.28471901e-05	3.4863687e-05	2.5647654e-05	5.963678e-06	3.725807e-06	0	9.553394e-06	1.3619516e-05	0	3.0515574e-05	4.1634274e-05	2.0382055e-05	1.0497762e-05	2.7317321e-05	4.19231464e-05	1.625712e-05	1.7628249e-05	0	0	0	0	0	0	0	0	2.92049e-05	0	9.90571e-06	2.21985505e-05	4.47682e-05	4.60059e-06	3.71963783e-05	0	2.95809e-06	0	0	0	5.5244078e-05	0	0	8.04911e-06	1.078982e-05	4.49871e-06	1.7052586e-05	8.93571e-06	3.09979172e-05	6.58978e-07	1.824e-06	3.456236e-05	1.4299756e-05	7.1130982e-05	0	4.27857e-06	0	0	0	9.50938e-06	0	6.372034e-05	1.79607e-06	5.20226e-06	1.0290795e-05	0	6.889187e-06	0	3.77773e-07	6.3156831e-05	0	0	0	0	0	7.3581698e-05	1.5585674e-05	0	0	0	4.712736e-05	2.1704709e-05	4.8907245e-05	3.0845803e-05	1.3702033e-05	2.55278e-05	7.982587e-05	1.4304155e-05	3.510589e-06	0	0	0	1.81974e-07	0	0	0	0	1.3923848e-05	1.111815e-05	1.4010996e-05	2.5887991e-05	5.839087e-06	3.1153863e-05	2.038825e-06	1.961757e-06	1.064359e-06	1.86501e-07	1.813891e-06	1.0772325e-05	0	1.60977e-06	8.6583e-06	6.2802346e-05	6.567906e-05
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Clostridiales	9.310245e-06	1.1770944e-06	1.6346686e-05	5.132702e-06	3.72762e-06	7.39552e-07	2.405829e-06	7.19876e-06	0	0	0	0	2.95018e-05	2.960582e-05	1.5678009e-05	3.4079381e-05	1.756319e-06	9.09408e-07	3.1432964e-05	0	3.1961749e-05	0	8.199909e-05	0	0	0	0	7.079874e-05	0.00010520722	3.790627e-05	9.72398e-06	1.508583e-05	2.082743e-05	4.871367e-06	7.782837e-06	0	0	0	3.04367912e-05	3.60758e-06	1.3491233e-05	4.0996609e-05	1.9941257e-05	1.5525135e-05	5.832488e-06	3.5489797e-06	1.639668e-05	2.0460882e-05	0	0	1.8109716e-05	0	6.348034e-05	3.4564624e-05	3.8903e-07	4.305594e-05	1.561801e-05	2.12705e-06	1.879201e-05	1.8727508e-05	4.88087e-06	4.6663728e-05	2.2777585e-05	2.689805e-05	1.3881591e-05	2.0395434e-05	8.7888824e-06	7.49591e-07	3.9224325e-06	1.88013557e-05	1.102303e-05	2.0597911e-06	2.118792e-05	1.420213e-05	1.1591334e-05	3.391959e-06	1.67657e-06	2.319392e-06	1.7028389e-05	0	1.507353e-05	1.7415038e-05	2.2929631e-05	2.2963016e-05	1.5023308e-05	1.0485522e-05	5.9420864e-06	2.6033208e-05	0	0	0	0	0	0	0	0	1.635448e-05	0	7.248026e-06	7.218348e-06	1.22067e-05	1.370105e-05	1.18558e-05	0	8.045847e-06	0	0	0	9.9561e-06	4.117342e-05	7.0566e-06	9.0649427e-06	1.160808e-05	1.124063e-05	0	1.1378768e-05	1.4794154e-05	6.42044e-06	1.007267e-05	2.28403131e-05	2.752527e-05	1.8148343e-05	0	0.000286293037	0	0	8.36197e-07	0.00010014636	3.81875e-07	2.3031051e-05	0	1.3372589e-05	2.2873319e-05	0	4.1375087e-05	0	4.266489e-05	2.54776e-05	0	0	0	0	0	6.67218e-07	6.005569e-05	0	0	1.25168e-06	8.790038e-06	4.250377e-06	3.661992e-06	1.2127674e-05	3.7007509e-05	7.113219e-06	8.287204e-06	1.7967456e-05	4.962716e-05	0	1.01178e-05	1.66419e-07	5.578125e-06	2.239246e-05	0.00013560451	4.423793e-05	5.9334357e-05	3.5607841e-05	9.494628e-05	1.7814667e-05	1.5036324e-05	8.765794e-06	2.875514e-05	8.49663e-06	3.719788e-06	1.2974897e-05	1.909076e-05	3.711722e-06	1.71263e-07	0	0	2.870385e-06	1.19821578e-05	3.3365507e-06
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Enterobacterales	4.31915e-05	5.20362e-06	5.85843e-06	7.38829e-07	0	0	0.00016783273	0	0.00023958604	0.000125913063	6.17147012e-05	0.00011104111	2.1326678e-05	2.96685e-06	7.76553e-06	2.66013e-08	2.0578889e-05	9.1849766e-05	0	3.8402531e-05	2.5235e-05	4.5595024e-05	0	0	0	0	0	0	0	0	4.16855e-06	2.89583e-06	1.76064e-05	0	0	0.0005138220462	9.16168031e-05	5.14234e-06	9.47983e-05	0.0001965544133	4.29089e-05	0.000149548	4.76313e-05	6.18197e-06	0.000124588966	0.000416839	7.541883e-06	3.75838e-05	6.8889486e-05	7.57973202e-05	0	0.00018598441603	0	0	2.73991187e-05	7.62086e-07	2.56765e-05	7.55512e-06	1.3429e-05	1.01009e-05	0	0	2.60694e-05	1.34636e-05	5.87807e-06	5.20774e-06	5.52949e-05	0.000152637	4.37289e-06	1.78579e-05	3.0094639e-05	4.6908e-05	4.31874657e-05	7.6448356e-05	3.39622e-05	9.04312e-07	4.43485e-05	2.95615e-05	1.23794181e-05	8.6647806e-05	0	1.03153e-06	0	3.44699e-07	8.60733e-07	2.89877e-06	0.000182665	0	0.000276841346	0.00020071055	0	8.689118e-05	0	0.0001063623	0.00010885654	0.00010020615	5.019628e-06	3.38860385e-05	4.5420788e-05	0.00016377027	0	3.34159e-05	0	7.17599e-06	4.77668e-06	0.0002649744678	0.0002767320485	1.74354e-05	0	1.0090189e-05	0	0	0	0	0	1.02944e-05	0	4.55958e-06	0	0	0	2.4302e-05	0.0002323691516	0	0.0002774563917	0.0002228334896	2.81157e-05	1.39556e-05	0.000119010107	0	0.000265041468	0.0001996088158	0.0001265747591	0.0003953532651	5.48856417e-05	0.0001928674207	5.0763331e-05	0	0.0002996745725	0.0002222282243	7.8385e-06	0.000299746766	0.0001474729669	2.05156e-05	5.762758e-06	0.0001500626226	0.0002972898925	0.00025387998466	1.7639165e-05	0.000195939	0	1.43892e-05	2.07586e-06	0.00021580889	2.27458e-05	2.44167e-05	7.05547e-06	0.0002693311008	0.0001588402547	7.3318257e-05	2.02751e-05	0.0001547057881	2.21266e-05	4.73971e-05	4.5086e-05	3.42361e-06	0	1.28782197e-05	5.97261e-06	1.18727514e-05	1.65568e-06	2.816487e-05	1.36994e-05	4.601e-05	0	2.74017e-05	3.489825e-05	7.6249664e-05	4.18558318e-05	1.0118911e-05	0	3.4616e-06
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Erysipelotrichales	0	0	0	0	0	0	1.11426e-06	5.70074e-07	0	0	0	0	4.77682e-05	3.18076e-06	0	0	0	0	1.82106e-06	0	0	0	8.52346e-07	0	0	0	0	1.49496e-05	1.49971e-05	2.39603e-05	2.14095e-06	0	0	3.79641e-06	9.13993e-06	0	0	0	2.12979e-06	0	0	1.42916e-06	0	0	4.7431e-07	0	0	0	0	0	3.99247e-06	0	6.42085e-07	0	0	2.66071e-06	0	0	0	0	0	5.40813e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17168e-07	2.93854e-06	3.279949e-06	6.12431e-07	0	0	0	0	0	0	0	1.43233e-06	0	0	0	0	0	0	0	0	0	8.18864e-07	0	0	0	0	2.29716e-06	4.50005e-06	0	3.642148e-06	0	0	1.89961e-06	2.05589e-06	5.12e-05	1.40439e-06	2.075458e-06	1.935618e-06	2.51791e-06	0	1.398934e-06	0	0	3.13063e-06	0	0	0	0	5.83516e-06	0	0	0	0	0	0	0	4.76942e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44279e-06	7.34598e-07	0	0	8.84945e-06	0	3.54162e-07	0	0	1.4741e-05	2.16902e-05	1.94536e-06	1.4489e-06	3.16888e-06	2.83734e-06	4.43062e-06	2.332796e-06	8.506999e-06	1.208551e-06	1.086e-06	2.361221e-06	0	0	0	3.23253e-06	0	0	0	0	0	1.269213e-06	1.57287055e-05	5.67407e-06
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Lactobacillales	0	2.080789e-06	4.04031e-07	2.461128e-06	2.72863e-06	0	3.897113e-06	4.26413e-06	1.5569551e-05	7.403072e-06	3.28346e-06	4.012192e-06	4.52891e-07	0	1.43612691e-05	9.68852e-07	6.247172e-07	5.7963e-06	7.81386e-06	8.5198029e-06	1.21167e-06	0.00036756334	0	1.292516e-06	4.775045e-06	3.3851147e-06	1.525069e-05	0	1.13306e-05	0	7.2462e-06	1.64435e-06	4.57294e-06	3.86657e-06	2.31261e-06	0	0.000188879	3.3840084e-05	6.01125e-06	2.11528e-06	1.52104e-05	5.52697e-07	1.63188e-06	1.58917095e-05	4.373887e-06	4.188802e-06	0	9.217719e-06	7.984603e-06	7.928439e-06	2.107602e-06	1.080781e-05	1.7465087e-05	3.6117121e-06	2.0620488e-05	2.3698439e-05	3.4552759e-05	2.0550827e-05	2.282182e-05	4.382577e-05	4.1087183e-05	2.67992e-06	5.6363337e-05	1.32914e-05	1.4388992e-05	1.506758e-06	2.272401e-06	3.679135e-06	5.579069e-07	1.44177e-06	6.24483302e-05	5.19203e-06	4.79564e-05	3.580524e-05	1.2333176e-05	4.441425e-05	0	1.52226e-06	4.570506e-06	2.52728e-07	9.118029e-06	7.920258e-06	1.24648182e-05	1.789218e-05	8.213786e-06	1.098043e-05	0	8.23828e-07	3.92141735e-05	5.84364947e-05	6.9212881e-05	0.000198430236	0	8.1759025e-05	4.03034625e-05	3.529884e-06	2.475518e-06	0.00029384826	0	3.5904e-07	1.103361e-06	1.54921e-06	0	9.470278e-06	1.81958585e-05	8.48777e-07	2.289624e-07	0	0	4.01595139e-05	0	1.8795908e-06	0	3.47078e-06	0	3.9258152e-06	7.238529e-06	3.40865e-06	1.3526e-05	7.406332e-06	2.48329e-07	6.354697e-06	9.098611e-06	1.1452131e-05	4.847914e-06	5.180559e-06	2.5205941e-05	3.49514e-06	0	4.652183e-06	3.35303e-06	1.36395e-05	3.341985e-05	1.845124e-06	1.1868383e-05	6.958005e-06	9.235827e-06	7.2182465e-06	0	4.50425e-07	1.89423e-06	0	1.0561042e-06	8.21347e-05	5.762998e-06	5.637774e-06	1.631551e-06	1.11103e-06	4.945816e-06	7.07626e-06	1.631031e-06	3.79781729e-05	2.0292116e-05	5.535593e-06	4.27774e-06	6.300226e-05	1.77280006e-05	6.7178e-07	1.10143e-05	3.43157e-06	2.31059e-05	0	0	0	0	3.808675e-06	1.03379e-06	3.07671e-06	1.445444e-06	2.77808e-06	7.4662e-06	0	1.07769e-06	0	0	4.32434387e-05	0.000121735	0.00018790957	4.51778e-07	1.2928332e-05	1.665998e-06	4.5218702e-06
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47516e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06301e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.9978614e-06	0	3.55007e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94512e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	o__Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87946e-07	1.36152e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AST-PWY: L-arginine degradation II (AST pathway)	o__Enterobacterales	1.2502069e-05	9.52212e-07	1.08594e-06	0	0	0	6.106704e-05	0	0.000127571	8.7022911e-05	3.22035263e-05	5.90299732e-05	6.999925e-06	3.78253e-06	3.0142e-06	0	8.438129e-06	4.34682023e-05	0	1.7804879e-05	1.1938e-05	2.36635e-05	0	0	0	0	0	0	0	0	2.70038e-06	1.17034e-06	8.76932e-06	0	0	0.00029973588	6.861e-05	2.818568e-06	4.2345196e-05	6.2078611e-05	1.43682e-05	5.43938e-05	1.62504e-05	2.72147e-06	7.909713e-05	0.0001431422044	4.009285e-06	1.35093e-05	3.535652e-05	5.24884223e-05	0	9.87211251e-05	0	0	1.4224225e-05	0	1.09315e-05	3.19305e-06	5.84763e-06	2.3057e-06	0	0	1.33051e-05	4.20381e-06	1.37149e-06	0	2.32416e-05	6.3784361e-05	1.3454e-06	5.46281e-06	1.3489692e-05	1.91879222e-05	1.5012074e-05	4.160874e-05	1.52543e-05	0	2.43938e-05	1.38102e-05	9.87517e-06	0	0	0	0	0	6.38837e-07	1.4242e-06	8.9106187e-05	0	0.0001359540244	0.0001548877172	0	7.691332e-05	0	7.59041013e-05	7.06108333e-05	0.000104705054	2.137985e-06	1.8108357e-05	3.6077494e-05	6.71766008e-05	0	9.48118e-06	0	3.66812e-06	2.26032e-06	0.0001065249523	0.00015235416	5.26469e-06	0	5.040649e-06	0	0	0	0	0	5.28949e-06	0	0	0	0	0	1.8852074e-05	0.00013993982	0	0.000139761379	0.000106748506	1.3250441e-05	5.93278e-06	7.283092e-05	0	0.0001946836184	8.668752e-05	7.836019e-05	0.000273211	3.0909718e-05	0.0001405366313	2.25180267e-05	0	0.0001891272	0.00014222684	6.47745e-06	0.0002221842224	5.7291e-05	1.36638e-05	1.69205e-06	5.857138e-05	0.000215282	0.0001777757	8.769624e-06	0.00011537044	0	8.61698e-06	4.89344e-07	8.76366e-05	1.04787e-05	1.65351e-05	1.32619e-06	0.000192751778	5.894794e-05	3.5943212e-05	8.38628e-06	6.2940223e-05	7.31845e-06	1.91182e-05	1.6982349e-05	0	0	1.146832e-05	2.815022e-06	5.983154e-06	6.39599e-07	1.25586793e-05	3.4823e-06	2.03672e-05	0	1.38515117e-05	1.6730817e-05	3.89772384e-05	1.3887406e-05	5.729343e-06	0	1.0337e-06
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	o__Bacteroidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94115e-06	1.63639e-05	7.85601e-06	3.35858e-05	5.07733e-05	0	0	0	0	0	0	0	0	0	3.9845e-07	0	0	0	0	0	0	0	0	0	0	0	2.01453e-06	0	7.60828e-06	0	0	0	3.3477e-06	0	3.64127e-06	0	0	0	0	0	2.03507e-06	0	3.37117e-06	3.73605e-06	0	0	0	0	5.96196e-07	0	2.00191e-06	4.81181e-06	3.78765e-06	1.07246e-06	2.17968e-06	3.1702e-06	0	1.05471e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76187e-06	0	0	0	0	0	0	2.88775e-06	3.9052e-06	1.66386e-06	1.15355e-06	3.62455e-06	1.90518e-06	0	0	4.7233e-06	2.0263e-06	9.72585e-06	0	2.734e-06	0	0	0	6.35015e-06	0	1.34343e-06	0	2.75191e-06	1.80136e-06	0	1.16619e-06	0	0	0	0	0	0	0	0	0	6.25816e-06	0	0	0	0	1.16696e-05	0	0	5.1777e-06	1.61204e-05	0	0	1.13367e-06	0	0	0	0	0	0	0	0	6.82174e-07	6.04532e-07	4.67779e-07	4.07295e-07	9.56031e-07	6.51874e-07	0	0	0	0	0	4.07856e-06	0	9.17063e-07	2.96693e-06	4.81484e-06	1.68832e-05
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	o__Enterobacterales	2.66707e-05	3.65215e-06	4.31157e-06	0	0	0	0.000117333685	0	0.000322729	9.1170147e-05	4.6429519e-05	8.0745784e-05	1.4911694e-05	3.30907e-06	6.88652e-06	0	1.65231e-05	7.1224994e-05	0	3.364042e-05	2.1362e-05	4.85527e-05	0	0	0	0	0	0	0	0	5.31668e-06	1.57298e-06	1.34593e-05	0	0	0.0003032575483	5.73953e-05	1.23635e-06	8.3273166e-05	0.000131642	2.97689e-05	9.99913e-05	2.9772e-05	6.81574e-06	8.21435e-05	0.0002616708254	3.83429e-06	2.70477e-05	5.05448424e-05	5.01353503e-05	0	0.000123218442	0	0	1.33698e-05	0	1.75023e-05	6.70372e-06	1.06424e-05	6.93167e-06	0	0	2.34047e-05	7.62821e-06	6.32963e-06	2.15619e-06	3.97841e-05	0.00012751	3.37079e-06	1.08382e-05	1.674439e-05	3.45179e-05	2.416365e-05	4.51192e-05	2.57596e-05	0	3.91133e-05	1.95729e-05	9.01892e-06	6.5258062e-05	0	0	0	0	1.15279e-06	2.97496e-06	0.000164182	0	0.0002539064	0.000246314213	0	0.000115076061	0	0.0001254938	0.0001234628074	9.762246e-05	2.662742e-06	1.7796234e-05	3.5799683e-05	0.0001200185976	0	1.58161e-05	0	4.57209e-06	3.46493e-06	0.000171953733	0.0001880110485	7.22332e-06	0	5.76745e-06	0	0	0	0	0	1.03382e-05	0	0	0	0	0	1.7739332e-05	0.000149482162	0	0.000171319488	0.000133824321	1.20204e-05	1.214e-05	6.640025e-05	0	0.000214323	0.000103728	5.945343e-05	0.000328969	3.3577781e-05	0.000164099	2.6021988e-05	0	0.000134689518	0.0001358157938	7.60306e-06	0.000197988119	9.375985e-05	1.48881e-05	3.24592e-06	0.000118750713	0.000199300644	0.000183712987	1.4604465e-05	0.000177706298	0	1.18412e-05	0	0.00014340663	1.52115e-05	2.10503e-05	2.56679e-06	0.00013125424	9.824816e-05	5.7550197e-05	1.35778e-05	0.000104371	1.34675e-05	2.9829e-05	2.92329e-05	2.09327e-06	0	8.94513e-06	5.487885e-06	8.980953e-06	1.76271e-06	1.638783e-05	7.40027e-06	3.61455e-05	0	1.511389e-05	2.1401034e-05	5.1343209e-05	1.9653906e-05	5.57962e-06	0	1.83963e-06
