Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
P221-PWY: octane oxidation	k__Bacteria	0	0	0	0	0	0	2.4723614e-05	0	0	1.72802e-06	0	1.2073379e-06	0	0	0	0	3.48281e-06	1.3422453e-05	0	5.613655e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.29749e-06	0	0	0.0001293606786	2.81619e-05	1.41562e-07	1.74376e-06	0	1.22099e-06	4.61272e-06	1.28884e-06	0	4.19029975e-05	4.41583e-05	0	0	3.678484e-06	1.7465967e-05	0	2.379366973e-05	0	0	9.27527e-06	0	0	0	0	0	0	0	1.71781e-06	0	0	0	0	0	0	0	5.202512e-06	0	2.8013e-06	1.522855e-05	0	0	0	0	1.5211e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.275138e-05	0	4.7382714e-06	1.42594e-05	0	0	1.67535e-06	0	0	0	8.31683e-06	3.13286462e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3929e-06	5.168118e-05	0	2.020777e-05	2.388812e-05	8.82341e-06	0	4.38772844e-05	0	4.65933e-05	1.6455e-05	1.618435e-05	7.90077e-05	5.93133e-06	3.57737e-05	5.9524639e-06	0	0	7.91254186e-05	0	0.000113200878	5.85647e-06	4.21526e-06	0	1.83843e-05	0.0001123024979	8.09780733e-05	1.25896e-06	1.92114e-05	0	2.80232e-06	0	1.666231e-05	5.60426e-07	3.46472e-06	0	8.13962e-07	1.86805e-05	1.33814e-05	3.51371e-06	2.59821e-05	3.80196e-06	6.86032e-06	9.772561e-06	0	0	1.55139e-06	0	0	0	1.372223e-06	7.10097e-07	1.47422e-06	0	9.15832e-07	4.00425e-06	4.312597e-06	1.063831e-06	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	k__Bacteria	2.0525e-05	1.69486e-06	0	0	0	0	7.6342126e-05	0	0.000174355	8.3918394e-05	4.4166696e-05	7.1416721e-05	1.352972e-05	1.50777e-06	5.16912e-06	0	1.15798e-05	4.6293916e-05	0	2.4073773e-05	1.85579e-05	4.000036e-05	0	0	0	0	0	0	0	0	0	0	8.66848e-06	0	0	0.0002620773858	4.72583e-05	3.06775e-06	6.41479e-05	0.000130567	2.90138e-05	9.04321e-05	2.72033e-05	4.43023e-06	7.209129e-05	0.000227178	4.43081e-06	2.29978e-05	4.43891e-05	5.096638e-05	0	0.00010807693	0	0	1.23814e-05	0	1.64298e-05	4.85572e-06	1.02996e-05	6.00279e-06	0	0	2.09431e-05	8.50085e-06	4.76722e-06	3.0446e-06	4.01268e-05	0.000116981	2.17123e-06	1.08881e-05	1.755213e-05	3.05792e-05	2.62566e-05	4.69299e-05	2.38147e-05	0	3.15807e-05	2.0795e-05	5.90815e-06	0	0	0	0	0	0	1.5087e-06	0.000139605	0	0.0002388408	0.0001540877	0	6.81249e-05	0	8.20922e-05	8.53932e-05	7.548122e-05	1.27578e-06	1.33830228e-05	2.975651e-05	0.000112408	0	1.04397e-05	0	5.4935e-06	3.30136e-06	0.000169439044	0.0001775296937	4.31158e-06	0	5.145434e-06	0	0	0	0	0	7.04608e-06	0	0	0	0	0	1.35053e-05	0.00013863752	0	0.000152687775	0.0001302926	1.32823e-05	9.33281e-06	6.879047e-05	0	0.00015492	0.000106238	5.0709859e-05	0.000238344	3.4225754e-05	0.000108005	2.50061e-05	0	0.00016582829	0.0001238115	8.56727e-06	0.0001691654	7.640226e-05	1.28056e-05	3.09925e-06	8.185283e-05	0.0001790905982	0.000149740941	1.087401e-05	0.000124837	0	1.03025e-05	6.71832e-07	4.6684967e-05	1.05022e-05	1.61199e-05	2.88289e-06	0.000145949334	8.4490161e-05	5.41411e-05	1.03171e-05	9.78091e-05	1.04472e-05	2.76622e-05	2.87997e-05	1.65741e-06	0	5.21176e-06	3.02029e-06	7.096412e-06	0	1.548334e-05	8.09434e-06	2.58902e-05	0	1.512454e-05	1.5989306e-05	3.8706138e-05	2.0471415e-05	4.54756e-06	0	1.66327e-06
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	k__Bacteria	0.0001636063597	0.0003403737784	0.00015396573	0.0003456966573	0.0004379782814	8.361744e-05	0.000121810429	0.0003396665856	4.1740447e-05	0.00019386782324	0.000215513616	0.000157659489	0.0002826148377	0.00024998557	0.000222363857	0.000204615609	0.0001737867047	0.0001341831378	0.000172574921	0.000151762856	0.0001813847874	0.0005353597489	3.2646533e-05	0.0001189885712	0.0003463849254	0.0001277412942	0.0001300827202	5.1091493e-05	6.5712786e-05	5.7123302e-05	0.000210858073	0.000109276822	0.0001259351018	5.663545e-05	6.2742062e-05	0.00025879852553	4.763453454e-05	0.000188902176	0.0001336349411	0.0001312086488	6.0565456e-05	9.10777505e-05	8.19924466e-05	0.00015195651	0.00011760760857	5.364238214e-05	0.000268599719	0.000361003432	0.000292303277	0.0004275480252	3.28291576e-05	0.00032589783269	0.00010953714	5.8565706e-05	0.000433285854	0.0001291862171	0.000317350523	0.0002237632716	0.0002095924092	0.0002808303585	0.0004406907528	0.000290313258	0.0002374150406	0.000209544667	0.000285142901	0.0001896165449	0.000133127006	0.000151200854	0.00034039606	0.0002342324689	0.0003390185091	0.000183782174	0.0002431382771	0.00024118131852	0.00016546609	0.000185594474	0.000428192247	0.000307145419	0.0001180221715	0.000107181503	0.00010905614	0.0001286922877	0.0001453295406	0.0001909208126	0.0001275608418	9.61647561e-05	9.61183702e-05	0.0001776484888	0.000268681944	0.0001603142056	0.0002661699308	0.000201118922	6.03394e-05	0.0002085736411	0.0001280518716	0.000190623381	4.1926649e-05	0.0004792166483	7.01255197e-05	0.0001499470878	3.65439988e-05	0.00010982002	5.97660596e-05	9.90803966e-05	5.4864152e-05	0.00020879112721	0.0001895464927	9.1996665e-05	0.000113194944	0.0001235202234	0.00020676008	7.5277267e-05	4.8250448e-05	0.000119387264	0	8.8372323e-05	0.0002173279225	8.5527603e-05	0.000191670972	0.0001069808652	0.0001995611581	0.000108039313	0.0002311655584	0.0002162490847	0.0001390759302	0.00020672766059	0.000413187302	0.000210472551	0.0001778168068	0.000225996522	2.7688189e-05	0.0001269874097	0.00020168531871	1.77861067e-05	0.0002267460378	0.000106020342	0.0002260030791	9.2949533e-05	0.0002882486204	0.0002808815288	0.000507924871	0.00025869678676	0.0002164518821	0.000205341803	0.0002127664505	0.0002455572111	0.0002715335676	0.000170399763	0.000124443473	8.9965719e-05	0.0001298012532	0.000164510892	0.0002095433019	0.000112215809	3.77175077e-05	0.0002070217674	0.0001911057873	0.00028009261	6.02224295e-05	5.0094154e-05	0.000239118981	4.3579746e-05	0.0001237024258	9.5830517e-05	0.000204213071	0.000174701859	0.0002032583217	0.0001068289863	0.000116045657	0.0002275377254	0.0001416647871	0.0005798323284	0.0006266698116	0.000104320152	0.0002037867993	0.000441577115	0.000240363099	0.0002927411139	0.00045242389126	0.000349595657	0.0001830834123	0.000280080032
P441-PWY: superpathway of N-acetylneuraminate degradation	k__Bacteria	2.09083e-05	1.1704e-06	0	0	0	0	0.000142894103	0	0	7.55826858e-05	4.1173672e-05	6.6596596e-05	1.0380422e-05	0	3.11995e-06	0	1.6478729e-05	6.59404e-05	1.9905e-06	3.3625265e-05	1.72099e-05	4.27182e-05	0	0	0	0	0	0	0	0	2.1396e-06	0	1.0953e-05	0	0	0.000159777	2.72357e-05	0	7.32545e-05	0.0001237770342	2.37474e-05	0.000119039	3.46968e-05	5.73979e-06	2.753837e-05	0.000283793	2.17942e-06	2.57191e-05	5.112408e-05	4.03236048e-05	0	0.000118148146	0	0	9.66939e-06	0	1.33218e-05	3.88326e-06	8.81647e-06	5.34126e-06	0	0	1.66874e-05	8.30424e-06	3.65029e-06	0	3.04471e-05	9.99523e-05	1.41316e-06	9.3014e-06	1.2837e-05	2.4766e-05	2.529443e-05	3.63737e-05	1.83797e-05	0	3.58018e-05	2.40694e-05	3.90661e-06	6.40261e-05	0	0	0	0	0	1.21543e-06	0.000124618	0	0.0002528645	0.0001866230651	0	8.58556e-05	0	9.86758e-05	0.0001052173	7.57439e-05	6.8568e-07	1.834499e-05	2.132241e-05	9.20413e-05	0	1.75436e-05	0	6.48548e-06	2.22277e-06	0.0001308038	0.000118852175	8.8989e-06	0	6.097434e-06	0	0	0	0	0	7.32589e-06	0	0	0	0	0	5.90068e-06	0.00014119611	0	0.000232579661	0.000186125799	4.75039e-06	7.262e-06	2.861721e-05	0	0.000224203	0.000168481	2.71843e-05	0.000377776	2.389925e-05	0.000176109	1.782072e-05	0	0.0002154632	6.20334e-05	6.18342e-06	9.1187e-05	9.954411e-05	1.6632e-05	3.06454e-06	9.859806e-05	9.57705e-05	9.36446e-05	1.6099124e-05	0.000184694	0	1.31565e-05	0	0.00014198336	1.59882e-05	2.452e-05	1.93813e-06	0.0001957323	0.00011195376	7.3650875e-05	1.53117e-05	0.000128913	1.86473e-05	3.58475e-05	3.62741e-05	0	0	4.36886e-06	3.66677e-06	8.008656e-06	0	1.83208e-05	9.789023e-06	4.13723e-05	0	1.820671e-05	2.307437e-05	5.5294457e-05	1.6814954e-05	5.68448e-06	0	1.08737e-06
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	k__Bacteria	4.10776e-05	1.370374e-05	4.469711e-06	9.35834e-07	2.464984e-06	1.54194e-06	0.000170499413	1.25628e-06	0.000276318	0.000202248052	0.000142712406	0.000157332892	0.000113872151	9.41639e-06	8.522574e-06	0.000152439152	2.8785571e-05	0.000116773705	4.692428e-05	7.1696672e-05	7.52889e-05	6.2995479e-05	1.113407e-05	1.06513e-06	0	8.259086e-05	7.12349e-05	2.781338e-05	2.574085e-05	4.099522e-05	7.71201e-06	2.70629e-06	2.25497e-05	5.59108e-06	1.33872e-05	0.0003517302495	6.46255686e-05	3.28694e-06	0.00011748058	0.000254787627	4.6849e-05	0.00016385861	5.25435e-05	1.05614e-05	8.4698853e-05	0.000338693	7.832803e-05	6.3061087e-05	9.75410662e-05	8.66661983e-05	8.3312e-06	0.00019368632	2.83955e-06	7.03758e-07	0.00012830117	6.775814e-06	2.871156e-05	6.538045e-05	1.936768e-05	1.065445e-05	1.9068858e-06	1.775711e-06	4.5446906e-05	3.542634e-05	7.417514e-06	3.312506e-05	7.98377e-05	0.000185573643	1.6365449e-05	2.3078574e-05	2.886761e-05	5.2597636e-05	5.0104549e-05	6.730194e-05	3.5610965e-05	2.2225558e-05	0.0005512943	0.000292888274	1.6731131e-05	3.5827617e-06	1.66237e-05	3.63182e-05	3.26818e-05	1.71066e-05	1.185596e-05	1.523412e-05	0.00021904093	3.26439e-05	0.0003258160422	0.00027121758	3.60051e-05	0.000120362821	0.00025100658	0.000141118445	0.000136079582	0.000250905899	7.84287e-06	0.0001517772612	5.6482936e-05	0.00020493243	0	2.553357e-05	9.39111e-06	7.56755e-06	1.082604e-05	0.0003007303129	0.000300250871	2.162937e-05	3.34442e-06	9.723456e-05	3.20855e-06	1.70699e-06	2.38102e-06	3.45061e-06	0	1.4160909e-05	4.22623e-06	4.21985e-06	9.90726e-06	0	0	2.138897e-05	0.0002523579945	1.1439859e-05	0.0003670941484	0.0003067596491	0.00013099793	5.54513e-05	0.0001096915397	7.94941e-05	0.00035982674	0.000294399126	0.000187074879	0.00048177336	0.000193720591	0.000249947317	0.000148488943	5.38150435e-05	0.00032148767	0.0001842199902	7.182763e-05	0.0002455251563	0.000175525331	2.30743e-05	0.00014007886	0.000185230414	0.0002560303897	0.000233806025	5.5523816e-05	0.00027866121	1.73509e-06	1.69528e-05	1.4629213e-05	0.00019441528	2.337171e-05	2.71637e-05	2.007804e-05	0.000287955147	0.000180653436	0.00013816497	2.849386e-05	0.000166874375	2.993611e-05	4.925706e-05	5.304534e-05	5.433917e-05	9.98746e-06	1.695564e-05	1.6042473e-05	1.9762904e-05	3.40185e-06	3.5480339e-05	1.9940089e-05	5.4533285e-05	6.77405e-07	3.5117472e-05	4.0872429e-05	9.63043926e-05	4.3942926e-05	3.5455666e-05	2.5780329e-05	3.775551e-05
P562-PWY: myo-inositol degradation I	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01252e-06	0	0	0	9.65318e-07	0	0	0	0	0	0	0	0	2.292381e-06	0	0	0	0	0	1.82385e-06	1.16352e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51465e-07	0	0	0	0	0	0	0	0	0	6.02428e-07	0	0	1.07609e-06	0	0	0	1.18534e-06	0	0	4.33438e-07	0	7.53663e-07	0	2.43483e-06	0	0	0	2.35598e-06	0	0	0	0	0	0	0	0	0	0	2.036814e-05	0	6.86555e-05	0	0	8.30758e-05	0	8.773296e-05	7.54753e-06	0	0	0	0	0	0	1.59019e-06	9.18631e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19539e-06	0	2.23452e-07	2.1173e-07	0	0	0	0	2.2109e-05	6.55174e-07	0	2.62077e-06	0	5.78692e-07	0	2.8781e-06	7.15328e-06	0	6.63271e-06	0	5.80442e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21596e-06	1.35481e-06	0	0	3.62467e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238619e-06	0	0	0	9.38459e-06
P621-PWY: nylon-6 oligomer degradation	k__Bacteria	0	0	0	0	0	0	0	0	0	1.46844e-06	7.26713e-07	3.15722e-08	0	0	0	0	0	0	0	2.19698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22221e-06	1.5791e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01408e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08134e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0061e-06	0	0	0	0	5.2462e-07	0	0	0	0	0	0	0	0	0	0	0	1.90955e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15626e-07	6.77593e-07	9.79187e-08	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	k__Bacteria	0.00017320909	3.8290601e-05	0.000200001712	4.5175381e-05	5.015107e-05	5.10918774e-05	0.0001646488881	0.000139310708	0.000324135592	0.0001177743341	0.00011894246	8.44127163e-05	0.000166950785	0.00017446457	0.000188413588	0.000348433674	0.000244653186	0.000229910092	0.0002288389709	5.7378222e-05	0.000353129946	4.8479743e-05	0.000204426124	0.0001773031	0.00037939699	0.000161598744	0.000154506	0.000170093607	0.000165729139	0.0001546837825	0.000171897528	0.000231399105	0.000210037326	0.0002459693747	0.000198144111	0.0002525115436	7.2265576e-05	3.7121685e-05	0.000205736396	0.000181214307	0.000213598043	0.000303345967	0.000275887677	0.000186207079	9.8039643e-05	0.00036629517	0.000150089033	0.000196341866	5.099259e-05	4.9708091e-05	0.0001590431006	0.0001137223146	0.0001242355665	0.000147318149	2.3714956e-05	0.0001044463201	0.000180697955	7.6577997e-05	0.0002255061336	0.000174993835	0.000155140545	7.1301528e-05	0.0001694446496	0.000144872916	0.000222205174	0.000160251024	0.000153119573	0.000148096299	4.6134892e-05	6.74360726e-05	6.1823632e-05	0.000101857895	0.0001343182665	0.000129821858	0.0001009164765	4.912119e-05	0.000148573078	0.000145658987	0.0001586715693	6.62152295e-05	0.0001414143411	0.0001947236697	0.0001325842743	0.000133674781	0.0001256653149	0.0001479785598	0.0001809712192	0.000159855602	0.000219212165	0.0001441663898	7.65461e-06	7.874282e-05	0.000198015	8.2250145e-05	8.2818673e-05	0.00010981467	0.000137815204	6.0200024e-05	6.1138185e-05	0.000224872436	0.0001011719301	5.55814054e-05	0.000126876638	5.6230644e-05	8.2074598e-05	0.000150534983	0.0001574964825	3.407488e-05	0.000142309358	9.930914e-06	5.9646354e-05	9.6444924e-05	9.358955e-05	0.000121851344	0.000330236506	0.0001072163538	0.0001454756766	0.000103806696	0.00016404939	0.000174100835	0.000142603475	0.0002024028371	0.000152796527	0.000116130266	0.0002049069619	0.000162262498	2.6541697e-05	0.000219258449	7.688115e-05	0.000143200361	0.0002166019344	0.000183434656	0.000185548101	0.0003257163232	0.000199548645	0.000179231191	0.0001731464951	0.0001871409611	0.00025659718	0.000137084906	1.1161156e-05	0.0001840997186	7.6401256e-05	0.0001732654641	0.000216718806	0.000103849073	0.000192511048	0.0001728019284	0.0001200043559	0.000237787031	9.70159151e-05	0.0001424067464	0.000141663026	0.000217631443	0.00018625283	0.000116870561	0.000108147754	0.0002508279051	0.000125406671	7.8704919e-05	9.84599219e-05	0.0001671006863	0.0001259499141	0.0001236389236	0.00025698133	0.0001671137815	0.000236025139	0.000156526195	0.000138462666	0.000111279733	0.00013955011	3.73146455e-05	3.4153373e-05	0.000114616399	0.00012883569	6.14627569e-05	9.6046921e-05	5.5230738e-05	2.50006769e-05	8.0321478e-05	0.000204453714	0.000177654745
PANTO-PWY: phosphopantothenate biosynthesis I	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93735e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	k__Bacteria	0.000152990069	3.0456039e-05	0.000188110716	3.162424e-05	4.1429013e-05	4.8860058e-05	0.00013273777	0.000132150978	0.00033105133	7.1274381e-05	8.8064494e-05	4.2983343e-05	0.000148077307	0.00016723372	0.00015446099	0.000333480931	0.00023696205	0.000204320175	0.000219411285	3.84457e-05	0.000343115526	4.997915e-05	0.000189620149	5.82528e-05	5.783164e-05	5.766808e-05	5.616804e-05	0.0001822002	0.00014816645	0.00015759652	0.000148796621	0.000193995565	0.000168649421	0.000240900121	0.000188818601	0.000136999581	4.269237e-05	2.617754e-06	0.00016699837	0.0001357293142	0.000211051629	0.0002300913238	0.000251689588	0.00016157553	6.412759e-05	0.000220217476	0.000153182129	0.000123116768	3.371126e-05	2.9337339e-05	0.000140059276	7.1261663e-05	0.000110712188	0.00014062662	1.4009986e-05	9.906668e-05	0.000102408995	6.0250188e-05	0.000145529855	9.8874765e-05	8.5810482e-05	7.142092e-05	0.000135834696	0.000114380778	0.000159163028	0.000140308821	0.000118597046	0.000117533033	3.8932333e-05	5.0707983e-05	4.4520721e-05	9.1474964e-05	8.8452977e-05	9.3346662e-05	7.4375887e-05	3.2756351e-05	7.9592176e-05	0.000118623666	0.000144192079	6.6744622e-05	0.000128550855	0.000179318685	0.000123103241	0.000129105291	0.000114868612	0.000134619569	0.000126496812	0.000151482993	0.000212500312	0.000133479876	7.02053e-06	6.7632018e-05	0.000163562	7.5735724e-05	7.76618387e-05	0.000110056652	0.000116924342	5.4006977e-05	4.3027269e-05	0.0001287132539	9.599039e-05	3.901037e-05	0.00012160946	5.3724203e-05	8.5274378e-05	9.00604905e-05	9.5395294e-05	1.021046e-05	0.000134663984	1.0922178e-05	4.445192e-05	0.00011384773	0.00011066396	0.000128008207	0.000339090042	0.000120385697	0.000142290956	0.00012674137	0.00015979045	0.000160497526	0.000146431501	0.000174770135	9.1376968e-05	0.00011934984	0.000104259723	9.11439211e-05	1.358573e-05	0.00019248765	4.494303e-05	0.00013484611	0.00016217318	9.637254e-05	0.000135736786	0.000239041	0.000170187209	0.00014219914	0.0001501208546	0.000150555113	0.0001442383	8.36032e-05	1.010496e-05	0.0001083631	6.794968e-05	0.000162952412	0.000172399142	7.779906e-05	0.000114218	0.000109374662	0.00010498987	0.000165490899	8.23423571e-05	0.000126143393	6.9497422e-05	0.000150568936	0.000151233192	9.4086371e-05	7.2304583e-05	0.000127682212	5.01397888e-05	3.761865e-05	7.4626898e-05	0.000112152176	9.2337827e-05	8.8334028e-05	0.00020753162	0.000142713422	0.00022125115	0.000137742601	0.000123263194	8.9886254e-05	0.000117752696	2.3883263e-05	1.7257776e-05	0.000116125998	0.000114482792	5.3448085e-05	7.9297788e-05	3.434001e-05	1.7637115e-05	7.2214843e-05	0.000188325924	0.000163035036
PENTOSE-P-PWY: pentose phosphate pathway	k__Bacteria	5.600045e-05	9.501776e-06	4.4252705e-05	2.600253e-06	2.432483e-06	1.76167e-06	0.000186258619	1.683201e-06	0.000328492	0.0001566411945	0.000112221925	0.000137217081	0.000151840853	2.54958e-05	3.4771331e-05	2.2013972e-05	6.0604199e-05	9.89715902e-05	6.561317e-06	0.0001212031676	3.50698e-05	5.4855628e-05	3.6359433e-05	0.0004148448	0.00047703445	0.00020809489	0.00021539755	4.554393e-05	5.6730257e-05	7.464032e-05	1.5116971e-05	1.187491e-05	2.4230475e-05	3.3269532e-05	3.5649022e-05	0.000351964	0.000100641132	2.0469832e-05	0.000126681401	0.000230118297	6.268587e-05	0.000137942192	8.0376968e-05	3.2403827e-05	0.000132258483	0.0003361610711	3.2862045e-05	3.8872744e-05	0.000160232	0.000111191795	4.63259863e-05	0.000203992411	1.600094e-05	2.1205193e-05	0.000149467961	5.08075e-05	5.9785897e-05	4.601781e-05	5.03783089e-05	5.03505432e-05	1.131067e-06	4.8804512e-05	8.4814607e-05	6.0255661e-05	2.20869909e-05	4.635012e-05	9.2437827e-05	0.000227811574	0.000115008137	8.69358565e-05	3.90650843e-05	0.000101494176	6.55687695e-05	8.21352983e-05	9.4332721e-05	7.8742318e-05	5.291698e-05	3.8584808e-05	2.2313492e-05	0.00038855991	1.0280515e-05	1.6680544e-05	1.2853623e-05	4.75488e-06	1.7867053e-05	1.9166855e-05	0.000263686497	5.434175e-06	0.0002893739078	0.000232636654	0	0.000186208527	0.000214666	0.000232380685	0.000331615093	0.00013036873	2.606782e-05	7.57952484e-05	5.7412775e-05	0.000186573298	1.6591687e-05	5.467288e-05	6.151698e-05	6.5216166e-05	2.8680589e-05	0.000243538918	0.0002570205053	2.035937e-05	1.454618e-05	0.000219979354	8.375308e-06	1.580151e-05	1.702919e-05	1.58984e-05	0.000334123948	2.3349082e-05	1.9848785e-05	1.05691e-05	9.2692e-06	6.3997594e-05	1.392782e-05	6.8162393e-05	0.0002644504413	4.9851918e-05	0.0003654443384	0.0002831157707	0.00015205089	1.93946e-05	0.00011249784	5.880445e-05	0.000355782564	0.000276869351	0.000102241323	0.000409692787	9.3623682e-05	0.0002941316166	7.9171189e-05	8.7395134e-05	0.00016989554	0.000193995923	0.00018478322	0.000290632815	0.000186544839	4.7313951e-05	5.0125828e-05	0.0002267385861	0.000308705816	0.0002502143602	0.000112301699	0.0002736749	0.000136729445	3.7527058e-05	3.3643614e-05	0.0002182427834	9.9674948e-05	3.4570239e-05	2.8436598e-05	0.00020382848	0.00028534894	0.00030892846	0.000109197042	0.00022558226	6.242044e-05	8.034307e-05	8.29141e-05	9.8604612e-05	4.9468556e-05	2.0730273e-05	2.1950067e-05	2.4647026e-05	1.0109325e-05	3.231223e-05	9.187288e-06	6.6240435e-05	4.360662e-06	9.0616671e-05	5.3668713e-05	9.4225068e-05	4.5231234e-05	7.0752121e-05	7.3612608e-05	5.633728e-05
PENTOSE-P-PWY: pentose phosphate pathway	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99883e-06	0	3.67077e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
